task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,risk_budget,accepted,risk_breach,fixed_risk_utility
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,2,96,0.88,0.438435,0.8217,0.868344,0.822722,0.733151,0.733151,0.02883,0.905315,0.038082,0.125098,0.040453,0.066258,0.040245,0.1,1.0,0.0,0.733151
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,3,96,0.88,0.438435,0.8217,0.868344,0.847189,0.762246,0.762246,0.036135,0.906196,0.029828,0.122617,0.037455,0.063733,0.038838,0.1,1.0,0.0,0.762246
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,4,96,0.88,0.438435,0.8217,0.868344,0.830253,0.738667,0.738667,0.038105,0.908807,0.035068,0.124427,0.041397,0.065563,0.042222,0.1,1.0,0.0,0.738667
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,5,96,0.88,0.438435,0.8217,0.868344,0.830973,0.741623,0.741623,0.036029,0.926064,0.035249,0.12385,0.038618,0.062062,0.040677,0.1,1.0,0.0,0.741623
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,6,96,0.88,0.438435,0.8217,0.868344,0.835549,0.748859,0.748859,0.033957,0.912755,0.035568,0.120082,0.03602,0.059533,0.039379,0.1,1.0,0.0,0.748859
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,7,96,0.88,0.438435,0.8217,0.868344,0.831786,0.743923,0.743923,0.030337,0.917162,0.035502,0.122506,0.041679,0.063759,0.03945,0.1,1.0,0.0,0.743923
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,8,96,0.88,0.438435,0.8217,0.868344,0.820032,0.730586,0.730586,0.034713,0.906715,0.036359,0.125025,0.038013,0.060415,0.040295,0.1,1.0,0.0,0.730586
fragile_container_handoff,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,9,96,0.88,0.438435,0.8217,0.868344,0.82758,0.739277,0.739277,0.034901,0.915841,0.034282,0.126282,0.038829,0.058502,0.039307,0.1,1.0,0.0,0.739277
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,0,96,0.88,0.578665,0.8217,0.867615,0.839812,0.753829,0.753829,0.028585,0.894414,0.035253,0.124342,0.038399,0.061583,0.03804,0.1,1.0,0.0,0.753829
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,1,96,0.88,0.578665,0.8217,0.867615,0.84329,0.75258,0.75258,0.034994,0.905566,0.034386,0.125695,0.044915,0.062427,0.040693,0.1,1.0,0.0,0.75258
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,2,96,0.88,0.578665,0.8217,0.867615,0.842555,0.751163,0.751163,0.031567,0.903669,0.039535,0.12552,0.040136,0.062276,0.040979,0.1,1.0,0.0,0.751163
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,3,96,0.88,0.578665,0.8217,0.867615,0.839111,0.751858,0.751858,0.028682,0.918562,0.035843,0.125513,0.041197,0.058558,0.038032,0.1,1.0,0.0,0.751858
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,4,96,0.88,0.578665,0.8217,0.867615,0.850162,0.754035,0.754035,0.036283,0.92586,0.041926,0.128368,0.039313,0.066277,0.044129,0.1,1.0,0.0,0.754035
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,5,96,0.88,0.578665,0.8217,0.867615,0.842717,0.754524,0.754524,0.026725,0.907419,0.038641,0.122974,0.040085,0.064096,0.039316,0.1,1.0,0.0,0.754524
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,6,96,0.88,0.578665,0.8217,0.867615,0.826542,0.733185,0.733185,0.035032,0.900266,0.039445,0.126179,0.041123,0.062374,0.042239,0.1,1.0,0.0,0.733185
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,7,96,0.88,0.578665,0.8217,0.867615,0.834775,0.740728,0.740728,0.034955,0.899122,0.039961,0.129163,0.039637,0.063722,0.042503,0.1,1.0,0.0,0.740728
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,8,96,0.88,0.578665,0.8217,0.867615,0.842909,0.750212,0.750212,0.037021,0.894882,0.037287,0.123366,0.044268,0.059491,0.041891,0.1,1.0,0.0,0.750212
fragile_container_handoff,compound_contact_shift,combined_stress,oracle_contact_shift_feature_selector,9,96,0.88,0.578665,0.8217,0.867615,0.838756,0.749251,0.749251,0.036176,0.905375,0.034044,0.123188,0.042781,0.060348,0.040378,0.1,1.0,0.0,0.749251
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,0,96,0.88,0.119607,0.8306,0.164451,0.451058,0.337412,0.337412,0.054047,0.28582,0.064714,0.037986,0.045086,0.155437,0.075454,0.12,1.0,0.0,0.337412
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,1,96,0.88,0.119607,0.8306,0.164451,0.450644,0.343602,0.343602,0.053845,0.288731,0.055813,0.036039,0.047253,0.153837,0.071932,0.12,1.0,0.0,0.343602
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,2,96,0.88,0.119607,0.8306,0.164451,0.447481,0.344992,0.344992,0.048176,0.282286,0.055208,0.032908,0.043567,0.156453,0.069877,0.12,1.0,0.0,0.344992
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,3,96,0.88,0.119607,0.8306,0.164451,0.451095,0.3405,0.3405,0.057989,0.288715,0.055916,0.037312,0.04985,0.158018,0.074393,0.12,1.0,0.0,0.3405
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,4,96,0.88,0.119607,0.8306,0.164451,0.458832,0.352693,0.352693,0.047229,0.29077,0.058009,0.034452,0.048196,0.157976,0.071357,0.12,1.0,0.0,0.352693
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,5,96,0.88,0.119607,0.8306,0.164451,0.456539,0.341201,0.341201,0.05661,0.291038,0.064312,0.034895,0.048785,0.158203,0.077041,0.12,1.0,0.0,0.341201
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,6,96,0.88,0.119607,0.8306,0.164451,0.455805,0.349347,0.349347,0.05133,0.28313,0.055747,0.034927,0.04847,0.157608,0.071853,0.12,1.0,0.0,0.349347
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,7,96,0.88,0.119607,0.8306,0.164451,0.447926,0.338724,0.338724,0.058625,0.290778,0.05459,0.03888,0.048068,0.154068,0.073216,0.12,1.0,0.0,0.338724
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,8,96,0.88,0.119607,0.8306,0.164451,0.445069,0.344879,0.344879,0.049453,0.281155,0.04986,0.035667,0.046225,0.153348,0.067986,0.12,1.0,0.0,0.344879
slip_limited_grasp,source_matched,combined_stress,no_tactile_policy,9,96,0.88,0.119607,0.8306,0.164451,0.446684,0.332714,0.332714,0.058126,0.293213,0.0609,0.038857,0.048462,0.155757,0.075787,0.12,1.0,0.0,0.332714
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,0,96,0.88,0.301691,0.8306,0.14078,0.427971,0.25607,0.25607,0.098969,0.264368,0.105163,0.041035,0.06688,0.159295,0.108973,0.12,1.0,0.0,0.25607
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,1,96,0.88,0.301691,0.8306,0.14078,0.439534,0.262346,0.262346,0.097107,0.261046,0.112353,0.039271,0.068553,0.164765,0.112224,0.12,1.0,0.0,0.262346
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,2,96,0.88,0.301691,0.8306,0.14078,0.422263,0.239007,0.239007,0.103493,0.26761,0.114716,0.040302,0.071281,0.167652,0.116085,0.12,1.0,0.0,0.239007
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,3,96,0.88,0.301691,0.8306,0.14078,0.427919,0.251073,0.251073,0.095697,0.26948,0.112744,0.037594,0.068792,0.167228,0.11236,0.12,1.0,0.0,0.251073
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,4,96,0.88,0.301691,0.8306,0.14078,0.440126,0.262255,0.262255,0.100308,0.26659,0.11037,0.039773,0.070434,0.164741,0.112742,0.12,1.0,0.0,0.262255
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,5,96,0.88,0.301691,0.8306,0.14078,0.435034,0.263176,0.263176,0.099626,0.268539,0.105132,0.036266,0.065779,0.168339,0.110702,0.12,1.0,0.0,0.263176
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,6,96,0.88,0.301691,0.8306,0.14078,0.427694,0.256086,0.256086,0.100358,0.260905,0.105128,0.038732,0.064949,0.161235,0.109587,0.12,1.0,0.0,0.256086
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,7,96,0.88,0.301691,0.8306,0.14078,0.427239,0.250631,0.250631,0.096575,0.264488,0.112256,0.037662,0.06884,0.164707,0.112024,0.12,1.0,0.0,0.250631
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,8,96,0.88,0.301691,0.8306,0.14078,0.433515,0.263292,0.263292,0.097948,0.257605,0.105452,0.037021,0.064541,0.160948,0.108799,0.12,1.0,0.0,0.263292
slip_limited_grasp,low_friction,combined_stress,no_tactile_policy,9,96,0.88,0.301691,0.8306,0.14078,0.432222,0.261212,0.261212,0.09449,0.269283,0.10854,0.036812,0.063364,0.164954,0.1094,0.12,1.0,0.0,0.261212
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,0,96,0.88,0.262757,0.8306,0.145842,0.446629,0.293038,0.293038,0.093715,0.277832,0.087319,0.03557,0.061704,0.16027,0.100064,0.12,1.0,0.0,0.293038
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,1,96,0.88,0.262757,0.8306,0.145842,0.442438,0.290336,0.290336,0.097109,0.27312,0.082023,0.034614,0.062877,0.166409,0.100427,0.12,1.0,0.0,0.290336
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,2,96,0.88,0.262757,0.8306,0.145842,0.448882,0.298916,0.298916,0.092672,0.276888,0.081061,0.038328,0.062835,0.164491,0.098204,0.12,1.0,0.0,0.298916
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,3,96,0.88,0.262757,0.8306,0.145842,0.443251,0.291999,0.291999,0.088873,0.260658,0.08529,0.03784,0.064246,0.16051,0.097943,0.12,1.0,0.0,0.291999
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,4,96,0.88,0.262757,0.8306,0.145842,0.437352,0.288918,0.288918,0.087517,0.272303,0.082313,0.037416,0.064638,0.160208,0.096336,0.12,1.0,0.0,0.288918
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,5,96,0.88,0.262757,0.8306,0.145842,0.434916,0.287551,0.287551,0.08431,0.264919,0.084831,0.035632,0.059576,0.164555,0.096479,0.12,1.0,0.0,0.287551
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,6,96,0.88,0.262757,0.8306,0.145842,0.441182,0.28831,0.28831,0.093754,0.268541,0.085719,0.038826,0.060281,0.161827,0.099607,0.12,1.0,0.0,0.28831
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,7,96,0.88,0.262757,0.8306,0.145842,0.437311,0.289687,0.289687,0.092838,0.26961,0.078486,0.035783,0.063759,0.162434,0.097004,0.12,1.0,0.0,0.289687
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,8,96,0.88,0.262757,0.8306,0.145842,0.440918,0.288063,0.288063,0.090078,0.275327,0.086998,0.035589,0.063686,0.16443,0.099652,0.12,1.0,0.0,0.288063
slip_limited_grasp,soft_compliance,combined_stress,no_tactile_policy,9,96,0.88,0.262757,0.8306,0.145842,0.443932,0.288543,0.288543,0.092949,0.265319,0.088949,0.034288,0.064342,0.163381,0.101246,0.12,1.0,0.0,0.288543
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,0,96,0.88,0.348225,0.8306,0.134731,0.425639,0.260152,0.260152,0.110043,0.26257,0.087779,0.040123,0.069541,0.16609,0.107621,0.12,1.0,0.0,0.260152
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,1,96,0.88,0.348225,0.8306,0.134731,0.432686,0.266163,0.266163,0.111599,0.27707,0.086975,0.040248,0.072883,0.164708,0.10793,0.12,1.0,0.0,0.266163
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,2,96,0.88,0.348225,0.8306,0.134731,0.43744,0.264148,0.264148,0.117035,0.264836,0.093319,0.037729,0.071438,0.170079,0.113011,0.12,1.0,0.0,0.264148
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,3,96,0.88,0.348225,0.8306,0.134731,0.427712,0.262107,0.262107,0.111864,0.257863,0.085375,0.0394,0.074458,0.163283,0.107313,0.12,1.0,0.0,0.262107
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,4,96,0.88,0.348225,0.8306,0.134731,0.440383,0.27344,0.27344,0.10907,0.271159,0.088739,0.038611,0.072912,0.169732,0.108648,0.12,1.0,0.0,0.27344
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,5,96,0.88,0.348225,0.8306,0.134731,0.433203,0.266284,0.266284,0.110791,0.26748,0.088849,0.038839,0.07175,0.165079,0.108321,0.12,1.0,0.0,0.266284
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,6,96,0.88,0.348225,0.8306,0.134731,0.430338,0.262249,0.262249,0.116302,0.264452,0.088869,0.033961,0.069374,0.169326,0.110729,0.12,1.0,0.0,0.262249
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,7,96,0.88,0.348225,0.8306,0.134731,0.435669,0.268219,0.268219,0.112884,0.257387,0.089327,0.035067,0.07034,0.16938,0.109847,0.12,1.0,0.0,0.268219
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,8,96,0.88,0.348225,0.8306,0.134731,0.429185,0.255539,0.255539,0.113908,0.261984,0.092402,0.041161,0.077027,0.169215,0.112003,0.12,1.0,0.0,0.255539
slip_limited_grasp,texture_aliasing,combined_stress,no_tactile_policy,9,96,0.88,0.348225,0.8306,0.134731,0.435551,0.269317,0.269317,0.109391,0.256277,0.086384,0.040082,0.074974,0.168949,0.107927,0.12,1.0,0.0,0.269317
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,0,96,0.88,0.373348,0.8306,0.131465,0.420278,0.233273,0.233273,0.141777,0.256308,0.092548,0.040625,0.080812,0.166027,0.121338,0.12,1.0,1.0,-0.466727
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,1,96,0.88,0.373348,0.8306,0.131465,0.419188,0.229566,0.229566,0.143925,0.252881,0.093743,0.038892,0.082501,0.171074,0.1236,0.12,0.0,0.0,-0.035467
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,2,96,0.88,0.373348,0.8306,0.131465,0.421734,0.230385,0.230385,0.145295,0.25885,0.097787,0.035922,0.080052,0.167373,0.124692,0.12,0.0,0.0,-0.035431
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,3,96,0.88,0.373348,0.8306,0.131465,0.42092,0.237206,0.237206,0.143624,0.255546,0.088331,0.038381,0.077581,0.170411,0.12083,0.12,0.0,0.0,-0.035461
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,4,96,0.88,0.373348,0.8306,0.131465,0.423472,0.243431,0.243431,0.138398,0.263109,0.084265,0.044273,0.079731,0.167931,0.117277,0.12,1.0,0.0,0.243431
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,5,96,0.88,0.373348,0.8306,0.131465,0.432474,0.248654,0.248654,0.141081,0.251655,0.090153,0.041969,0.076242,0.166582,0.119835,0.12,1.0,0.0,0.248654
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,6,96,0.88,0.373348,0.8306,0.131465,0.422015,0.24107,0.24107,0.139015,0.258446,0.089248,0.035647,0.074471,0.172269,0.119635,0.12,0.0,0.0,-0.035428
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,7,96,0.88,0.373348,0.8306,0.131465,0.436849,0.253206,0.253206,0.138714,0.264233,0.087852,0.042219,0.081645,0.1733,0.119905,0.12,0.0,0.0,-0.035507
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,8,96,0.88,0.373348,0.8306,0.131465,0.425908,0.234059,0.234059,0.144985,0.259514,0.097616,0.036318,0.081919,0.168049,0.12483,0.12,1.0,1.0,-0.465941
slip_limited_grasp,taxel_bias,combined_stress,no_tactile_policy,9,96,0.88,0.373348,0.8306,0.131465,0.433121,0.250532,0.250532,0.141501,0.246877,0.08847,0.039963,0.078159,0.1637,0.119011,0.12,1.0,0.0,0.250532
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,0,96,0.88,0.37888,0.8306,0.130746,0.430342,0.233472,0.233472,0.127529,0.243234,0.115448,0.037206,0.077114,0.176569,0.126724,0.12,0.0,0.0,-0.035446
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,1,96,0.88,0.37888,0.8306,0.130746,0.447807,0.249497,0.249497,0.130454,0.247397,0.114141,0.038002,0.082616,0.169536,0.126506,0.12,0.0,0.0,-0.035456
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,2,96,0.88,0.37888,0.8306,0.130746,0.425252,0.237333,0.237333,0.122929,0.250372,0.108334,0.035156,0.076923,0.167369,0.120782,0.12,0.0,0.0,-0.035422
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,3,96,0.88,0.37888,0.8306,0.130746,0.412263,0.21332,0.21332,0.133268,0.252571,0.114586,0.039966,0.078727,0.16828,0.127017,0.12,0.0,0.0,-0.03548
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,4,96,0.88,0.37888,0.8306,0.130746,0.425249,0.232788,0.232788,0.128462,0.242719,0.108357,0.039001,0.079328,0.170869,0.123542,0.12,1.0,1.0,-0.467212
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,5,96,0.88,0.37888,0.8306,0.130746,0.433398,0.238409,0.238409,0.122137,0.239409,0.117417,0.033606,0.079541,0.169112,0.124539,0.12,0.0,0.0,-0.035403
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,6,96,0.88,0.37888,0.8306,0.130746,0.421236,0.227993,0.227993,0.127492,0.252837,0.112403,0.036063,0.077961,0.165106,0.123575,0.12,0.0,0.0,-0.035433
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,7,96,0.88,0.37888,0.8306,0.130746,0.422926,0.225212,0.225212,0.136284,0.24311,0.112426,0.037511,0.078455,0.165266,0.126652,0.12,0.0,0.0,-0.03545
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,8,96,0.88,0.37888,0.8306,0.130746,0.423683,0.227083,0.227083,0.126391,0.244374,0.116009,0.037196,0.079107,0.169838,0.125538,0.12,1.0,1.0,-0.472917
slip_limited_grasp,transient_shear_spike,combined_stress,no_tactile_policy,9,96,0.88,0.37888,0.8306,0.130746,0.425152,0.229877,0.229877,0.132632,0.258618,0.112461,0.036689,0.076315,0.165641,0.125277,0.12,0.0,0.0,-0.03544
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,0,96,0.88,0.40095,0.8306,0.127876,0.421134,0.221602,0.221602,0.147608,0.235041,0.105875,0.035798,0.082288,0.171283,0.129479,0.12,0.0,0.0,-0.03543
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,1,96,0.88,0.40095,0.8306,0.127876,0.427429,0.230219,0.230219,0.145671,0.242383,0.105122,0.035595,0.081812,0.165469,0.12744,0.12,0.0,0.0,-0.035427
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,2,96,0.88,0.40095,0.8306,0.127876,0.423939,0.224796,0.224796,0.14504,0.257887,0.106676,0.03755,0.082103,0.170005,0.128662,0.12,0.0,0.0,-0.035451
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,3,96,0.88,0.40095,0.8306,0.127876,0.418975,0.214685,0.214685,0.158738,0.252091,0.104284,0.03477,0.085844,0.171394,0.133034,0.12,0.0,0.0,-0.035417
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,4,96,0.88,0.40095,0.8306,0.127876,0.42247,0.22276,0.22276,0.150846,0.244236,0.103959,0.037607,0.081217,0.17197,0.129869,0.12,0.0,0.0,-0.035451
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,5,96,0.88,0.40095,0.8306,0.127876,0.420938,0.217729,0.217729,0.150167,0.246075,0.109994,0.036258,0.081301,0.168712,0.131353,0.12,0.0,0.0,-0.035435
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,6,96,0.88,0.40095,0.8306,0.127876,0.422327,0.218107,0.218107,0.150148,0.246851,0.109936,0.039503,0.081868,0.170109,0.131632,0.12,0.0,0.0,-0.035474
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,7,96,0.88,0.40095,0.8306,0.127876,0.419199,0.220191,0.220191,0.14408,0.246269,0.108086,0.03683,0.080011,0.170687,0.128785,0.12,0.0,0.0,-0.035442
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,8,96,0.88,0.40095,0.8306,0.127876,0.417311,0.215161,0.215161,0.151048,0.237735,0.108012,0.038387,0.078252,0.173028,0.131371,0.12,0.0,0.0,-0.035461
slip_limited_grasp,latency_and_drift,combined_stress,no_tactile_policy,9,96,0.88,0.40095,0.8306,0.127876,0.409624,0.204096,0.204096,0.154772,0.244444,0.108903,0.036612,0.083532,0.170896,0.13312,0.12,0.0,0.0,-0.035439
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,0,96,0.88,0.551907,0.8306,0.108252,0.415161,0.172511,0.172511,0.177802,0.229217,0.137474,0.036023,0.098303,0.179382,0.154812,0.12,0.0,0.0,-0.035432
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,1,96,0.88,0.551907,0.8306,0.108252,0.4148,0.167963,0.167963,0.188336,0.234817,0.134983,0.038067,0.100825,0.179667,0.15775,0.12,0.0,0.0,-0.035457
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,2,96,0.88,0.551907,0.8306,0.108252,0.40907,0.16748,0.16748,0.181537,0.238881,0.1358,0.037489,0.09556,0.171499,0.153752,0.12,0.0,0.0,-0.03545
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,3,96,0.88,0.551907,0.8306,0.108252,0.40954,0.168423,0.168423,0.179609,0.228758,0.13507,0.036178,0.097096,0.177597,0.154071,0.12,0.0,0.0,-0.035434
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,4,96,0.88,0.551907,0.8306,0.108252,0.419848,0.172838,0.172838,0.180237,0.235768,0.141051,0.038499,0.099099,0.177865,0.156806,0.12,0.0,0.0,-0.035462
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,5,96,0.88,0.551907,0.8306,0.108252,0.416246,0.172483,0.172483,0.17929,0.235283,0.138049,0.037898,0.098719,0.174988,0.154787,0.12,0.0,0.0,-0.035455
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,6,96,0.88,0.551907,0.8306,0.108252,0.413183,0.176015,0.176015,0.175384,0.231698,0.131381,0.039992,0.096124,0.17888,0.151366,0.12,0.0,0.0,-0.03548
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,7,96,0.88,0.551907,0.8306,0.108252,0.413255,0.166683,0.166683,0.180111,0.23849,0.139258,0.038218,0.102254,0.17784,0.156393,0.12,0.0,0.0,-0.035459
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,8,96,0.88,0.551907,0.8306,0.108252,0.413738,0.174983,0.174983,0.171334,0.219989,0.137052,0.036519,0.097857,0.174058,0.15145,0.12,0.0,0.0,-0.035438
slip_limited_grasp,compound_contact_shift,combined_stress,no_tactile_policy,9,96,0.88,0.551907,0.8306,0.108252,0.420345,0.179462,0.179462,0.177125,0.239198,0.13413,0.039639,0.099246,0.17868,0.153279,0.12,0.0,0.0,-0.035476
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,0,96,0.88,0.148252,0.63,0.160727,0.449477,0.338736,0.338736,0.063452,0.292005,0.051475,0.03802,0.054435,0.152608,0.074047,0.12,1.0,0.0,0.338736
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,1,96,0.88,0.148252,0.63,0.160727,0.437896,0.333215,0.333215,0.059323,0.275982,0.047636,0.03845,0.04779,0.1582,0.071526,0.12,1.0,0.0,0.333215
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,2,96,0.88,0.148252,0.63,0.160727,0.44388,0.337974,0.337974,0.057165,0.279589,0.051537,0.032242,0.051445,0.154079,0.071899,0.12,1.0,0.0,0.337974
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,3,96,0.88,0.148252,0.63,0.160727,0.447534,0.34537,0.34537,0.051945,0.281418,0.048053,0.03794,0.049682,0.158204,0.069367,0.12,1.0,0.0,0.34537
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,4,96,0.88,0.148252,0.63,0.160727,0.450933,0.347878,0.347878,0.054526,0.275176,0.047517,0.035934,0.051432,0.158259,0.070225,0.12,1.0,0.0,0.347878
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,5,96,0.88,0.148252,0.63,0.160727,0.446157,0.34513,0.34513,0.049473,0.277363,0.048995,0.033709,0.049094,0.161514,0.069421,0.12,1.0,0.0,0.34513
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,6,96,0.88,0.148252,0.63,0.160727,0.453527,0.345059,0.345059,0.060358,0.277755,0.052482,0.035395,0.049112,0.158061,0.073827,0.12,1.0,0.0,0.345059
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,7,96,0.88,0.148252,0.63,0.160727,0.449563,0.347068,0.347068,0.052915,0.269943,0.048655,0.038768,0.047384,0.158219,0.069698,0.12,1.0,0.0,0.347068
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,8,96,0.88,0.148252,0.63,0.160727,0.451031,0.345798,0.345798,0.057445,0.272663,0.049854,0.036191,0.048336,0.158848,0.071902,0.12,1.0,0.0,0.345798
peg_in_hole_contact_search,source_matched,combined_stress,no_tactile_policy,9,96,0.88,0.148252,0.63,0.160727,0.449865,0.342063,0.342063,0.05539,0.288992,0.055085,0.035922,0.047725,0.157824,0.072946,0.12,1.0,0.0,0.342063
peg_in_hole_contact_search,low_friction,combined_stress,no_tactile_policy,0,96,0.88,0.24945,0.63,0.147571,0.434788,0.298655,0.298655,0.081462,0.266721,0.071731,0.03366,0.060232,0.164287,0.09055,0.12,1.0,0.0,0.298655
peg_in_hole_contact_search,low_friction,combined_stress,no_tactile_policy,1,96,0.88,0.24945,0.63,0.147571,0.442889,0.31336,0.31336,0.077204,0.273929,0.064638,0.038602,0.058986,0.163227,0.086091,0.12,1.0,0.0,0.31336
peg_in_hole_contact_search,low_friction,combined_stress,no_tactile_policy,2,96,0.88,0.24945,0.63,0.147571,0.442978,0.305895,0.305895,0.082294,0.269365,0.068622,0.040011,0.063607,0.167619,0.090588,0.12,1.0,0.0,0.305895
peg_in_hole_contact_search,low_friction,combined_stress,no_tactile_policy,3,96,0.88,0.24945,0.63,0.147571,0.448578,0.314143,0.314143,0.085409,0.267226,0.065131,0.039894,0.060879,0.162893,0.089197,0.12,1.0,0.0,0.314143
