task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,stress_level
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.266231,0.6486,0.793555,0.718607,0.611466,0.611466,0.03519,0.813179,0.035892,0.19227,0.040687,0.078549,0.043811,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.266231,0.6486,0.793555,0.714014,0.605516,0.605516,0.036345,0.813459,0.036039,0.19338,0.042237,0.078458,0.044398,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.266231,0.6486,0.793555,0.711508,0.605881,0.605881,0.032652,0.824427,0.035279,0.188615,0.043216,0.07919,0.043083,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.266231,0.6486,0.793555,0.714578,0.609366,0.609366,0.027235,0.809718,0.036656,0.194804,0.040222,0.084187,0.042365,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.266231,0.6486,0.793555,0.706062,0.5944,0.5944,0.03314,0.810781,0.041329,0.191919,0.043243,0.084216,0.046456,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.266231,0.6486,0.793555,0.713411,0.604137,0.604137,0.030648,0.809745,0.040414,0.191827,0.042251,0.082109,0.044782,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.266231,0.6486,0.793555,0.719329,0.609335,0.609335,0.030481,0.805909,0.040853,0.194488,0.044434,0.075326,0.04389,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.266231,0.6486,0.793555,0.720407,0.613719,0.613719,0.033282,0.804118,0.03279,0.197322,0.043718,0.083717,0.043217,1.0
peg_in_hole_contact_search,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.266231,0.6486,0.793555,0.712537,0.602618,0.602618,0.03643,0.810955,0.037267,0.190895,0.044015,0.082216,0.045748,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.303074,0.6486,0.792884,0.714484,0.610037,0.610037,0.033808,0.813573,0.033025,0.19228,0.040325,0.079906,0.04246,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.303074,0.6486,0.792884,0.718049,0.608214,0.608214,0.033673,0.798961,0.04001,0.192207,0.04118,0.080103,0.045189,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.303074,0.6486,0.792884,0.719445,0.608229,0.608229,0.036693,0.807825,0.038551,0.195127,0.041917,0.08195,0.046068,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.303074,0.6486,0.792884,0.715897,0.606547,0.606547,0.037768,0.805479,0.034999,0.194916,0.043024,0.081717,0.045152,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.303074,0.6486,0.792884,0.705212,0.594434,0.594434,0.037618,0.806538,0.035439,0.1938,0.046798,0.083437,0.045956,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.303074,0.6486,0.792884,0.721972,0.611574,0.611574,0.039285,0.812415,0.034922,0.194409,0.044967,0.080982,0.045701,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.303074,0.6486,0.792884,0.718679,0.611572,0.611572,0.030612,0.803851,0.036373,0.193793,0.043511,0.082145,0.043367,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.303074,0.6486,0.792884,0.722243,0.614183,0.614183,0.033584,0.806775,0.035178,0.193771,0.045503,0.08103,0.043922,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.303074,0.6486,0.792884,0.723514,0.615489,0.615489,0.031383,0.807222,0.037381,0.19445,0.044097,0.077929,0.043312,1.0
peg_in_hole_contact_search,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.303074,0.6486,0.792884,0.727421,0.617775,0.617775,0.034749,0.808763,0.03703,0.193878,0.04495,0.079748,0.044736,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.375372,0.6486,0.791568,0.733721,0.623205,0.623205,0.037457,0.798464,0.0364,0.195178,0.043895,0.081154,0.045565,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.375372,0.6486,0.791568,0.726669,0.609814,0.609814,0.04617,0.796044,0.039257,0.194503,0.044578,0.083104,0.050032,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.375372,0.6486,0.791568,0.729895,0.620944,0.620944,0.037884,0.804744,0.033828,0.195524,0.044435,0.0803,0.044633,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.375372,0.6486,0.791568,0.719882,0.607187,0.607187,0.042074,0.798131,0.035203,0.197111,0.044713,0.083653,0.047211,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.375372,0.6486,0.791568,0.728281,0.616021,0.616021,0.041709,0.792194,0.036408,0.194414,0.043673,0.081687,0.047087,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.375372,0.6486,0.791568,0.732281,0.618502,0.618502,0.040948,0.810958,0.038476,0.194434,0.046015,0.078167,0.047215,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.375372,0.6486,0.791568,0.724754,0.609813,0.609813,0.040026,0.808572,0.040028,0.191317,0.046638,0.08579,0.048925,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.375372,0.6486,0.791568,0.713712,0.601748,0.601748,0.037383,0.796472,0.038368,0.196866,0.043603,0.079046,0.045879,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.375372,0.6486,0.791568,0.723712,0.608846,0.608846,0.040607,0.801643,0.038139,0.196242,0.046917,0.084856,0.048265,1.0
peg_in_hole_contact_search,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.375372,0.6486,0.791568,0.721033,0.610638,0.610638,0.03786,0.808779,0.034188,0.197648,0.044455,0.086258,0.045836,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.4032,0.6486,0.791062,0.737752,0.61762,0.61762,0.049942,0.80607,0.036921,0.19909,0.051605,0.083528,0.051206,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.4032,0.6486,0.791062,0.732588,0.612952,0.612952,0.04869,0.786268,0.040844,0.194561,0.046886,0.080781,0.051305,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.4032,0.6486,0.791062,0.725585,0.608404,0.608404,0.045578,0.803522,0.038667,0.1959,0.047173,0.082194,0.049702,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.4032,0.6486,0.791062,0.726445,0.606146,0.606146,0.04902,0.795074,0.039124,0.195053,0.050871,0.084151,0.051768,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.4032,0.6486,0.791062,0.736778,0.618946,0.618946,0.04959,0.799948,0.036695,0.195518,0.047516,0.084533,0.050772,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.4032,0.6486,0.791062,0.740327,0.623635,0.623635,0.050069,0.795712,0.035904,0.194748,0.047043,0.080787,0.049913,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.4032,0.6486,0.791062,0.732366,0.615783,0.615783,0.043057,0.798226,0.039221,0.195629,0.046918,0.084427,0.049432,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.4032,0.6486,0.791062,0.730217,0.611603,0.611603,0.045815,0.80042,0.040503,0.196095,0.047169,0.081586,0.05037,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.4032,0.6486,0.791062,0.733417,0.61124,0.61124,0.051545,0.78995,0.041484,0.19566,0.049111,0.079361,0.052485,1.0
peg_in_hole_contact_search,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.4032,0.6486,0.791062,0.739367,0.621386,0.621386,0.04248,0.798471,0.042956,0.197296,0.04299,0.082625,0.049938,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.384934,0.6486,0.791394,0.713162,0.592874,0.592874,0.045151,0.79567,0.044679,0.193661,0.044633,0.083498,0.051822,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.384934,0.6486,0.791394,0.72821,0.604793,0.604793,0.04953,0.802167,0.043997,0.194145,0.048486,0.086195,0.053923,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.384934,0.6486,0.791394,0.7242,0.605642,0.605642,0.045392,0.800704,0.040713,0.198828,0.04518,0.081699,0.050128,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.384934,0.6486,0.791394,0.717966,0.595616,0.595616,0.051224,0.798793,0.041322,0.196365,0.047029,0.087268,0.053529,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.384934,0.6486,0.791394,0.729325,0.618767,0.618767,0.041087,0.802791,0.034925,0.193281,0.044871,0.077865,0.045744,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.384934,0.6486,0.791394,0.719731,0.606422,0.606422,0.038989,0.794102,0.038041,0.194259,0.047388,0.080937,0.047019,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.384934,0.6486,0.791394,0.718775,0.601966,0.601966,0.043724,0.783479,0.039736,0.195669,0.044994,0.085696,0.04989,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.384934,0.6486,0.791394,0.731809,0.615634,0.615634,0.043542,0.78231,0.040344,0.197045,0.042399,0.081746,0.049089,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.384934,0.6486,0.791394,0.722085,0.606283,0.606283,0.039211,0.792894,0.042498,0.195204,0.044525,0.079293,0.048206,1.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.384934,0.6486,0.791394,0.722572,0.605423,0.605423,0.04462,0.789715,0.038373,0.197334,0.047489,0.083865,0.049597,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.427414,0.6486,0.790621,0.735219,0.620118,0.620118,0.047673,0.78608,0.034374,0.196884,0.046929,0.082322,0.048782,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.427414,0.6486,0.790621,0.729932,0.603089,0.603089,0.05657,0.774153,0.042119,0.197621,0.051087,0.086615,0.055939,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.427414,0.6486,0.790621,0.726362,0.605085,0.605085,0.053534,0.806342,0.036924,0.196972,0.052706,0.080534,0.051999,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.427414,0.6486,0.790621,0.743255,0.629882,0.629882,0.044609,0.790166,0.033731,0.200127,0.045497,0.081264,0.047162,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.427414,0.6486,0.790621,0.740543,0.618997,0.618997,0.047274,0.782479,0.043165,0.197822,0.049075,0.075884,0.051042,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.427414,0.6486,0.790621,0.731174,0.610285,0.610285,0.051326,0.788853,0.039678,0.195697,0.047796,0.084022,0.052432,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.427414,0.6486,0.790621,0.725213,0.605782,0.605782,0.047565,0.793246,0.038372,0.194584,0.052409,0.083771,0.051073,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.427414,0.6486,0.790621,0.735679,0.619427,0.619427,0.046201,0.783617,0.037101,0.194878,0.048064,0.081276,0.049243,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.427414,0.6486,0.790621,0.731536,0.612746,0.612746,0.049523,0.795086,0.037528,0.195388,0.048605,0.084954,0.051251,1.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.427414,0.6486,0.790621,0.732763,0.611775,0.611775,0.049905,0.794775,0.0392,0.196659,0.051455,0.081599,0.051697,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.536465,0.6486,0.788636,0.731804,0.611343,0.611343,0.055183,0.788924,0.034754,0.197541,0.050536,0.085661,0.052441,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.536465,0.6486,0.788636,0.731038,0.600008,0.600008,0.061605,0.794257,0.043361,0.199098,0.054202,0.083954,0.057955,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.536465,0.6486,0.788636,0.736482,0.615658,0.615658,0.051561,0.779189,0.03794,0.196086,0.050534,0.085305,0.052356,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.536465,0.6486,0.788636,0.735622,0.608445,0.608445,0.057981,0.789797,0.041478,0.195814,0.053005,0.086257,0.056302,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.536465,0.6486,0.788636,0.736338,0.608381,0.608381,0.055186,0.780087,0.045799,0.195074,0.049749,0.086637,0.056737,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.536465,0.6486,0.788636,0.739427,0.612183,0.612183,0.056094,0.77005,0.042547,0.198128,0.052129,0.085403,0.055825,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.536465,0.6486,0.788636,0.732983,0.606021,0.606021,0.055965,0.788945,0.043649,0.198922,0.050171,0.080501,0.055122,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.536465,0.6486,0.788636,0.728909,0.596098,0.596098,0.070442,0.796665,0.042996,0.197407,0.050171,0.081762,0.060023,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.536465,0.6486,0.788636,0.729632,0.604523,0.604523,0.058414,0.791341,0.0391,0.201227,0.049285,0.082059,0.054418,1.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.536465,0.6486,0.788636,0.742943,0.619599,0.619599,0.052454,0.799273,0.040991,0.196231,0.049789,0.08585,0.053843,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.140136,0.7632,0.79585,0.716164,0.621818,0.621818,0.023498,0.825749,0.028129,0.191087,0.035321,0.080117,0.036632,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.140136,0.7632,0.79585,0.721163,0.615267,0.615267,0.03152,0.814617,0.037181,0.19062,0.038544,0.082727,0.043591,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.140136,0.7632,0.79585,0.699962,0.602657,0.602657,0.022961,0.822062,0.031393,0.189062,0.038815,0.08106,0.038208,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.140136,0.7632,0.79585,0.713723,0.61549,0.61549,0.022391,0.821469,0.034245,0.189053,0.035704,0.081655,0.038895,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.140136,0.7632,0.79585,0.7143,0.60989,0.60989,0.033819,0.814969,0.033285,0.187589,0.042527,0.080685,0.042923,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.140136,0.7632,0.79585,0.713459,0.613993,0.613993,0.02582,0.81938,0.032661,0.189691,0.03857,0.080019,0.039451,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.140136,0.7632,0.79585,0.702765,0.601288,0.601288,0.031378,0.818572,0.032597,0.186982,0.039068,0.079976,0.041358,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.140136,0.7632,0.79585,0.71423,0.614693,0.614693,0.024098,0.820973,0.032691,0.191386,0.039338,0.081735,0.039262,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.140136,0.7632,0.79585,0.716488,0.621948,0.621948,0.024009,0.821916,0.028768,0.188573,0.036744,0.076692,0.036574,1.0
cloth_edge_pull,source_matched,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.140136,0.7632,0.79585,0.704423,0.608596,0.608596,0.017526,0.819207,0.032304,0.194751,0.037501,0.076587,0.03577,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.299337,0.7632,0.792952,0.707234,0.598867,0.598867,0.037598,0.800895,0.034753,0.193562,0.043175,0.077762,0.044304,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.299337,0.7632,0.792952,0.715307,0.603372,0.603372,0.036033,0.809764,0.040299,0.192196,0.042272,0.084074,0.046925,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.299337,0.7632,0.792952,0.724543,0.613324,0.613324,0.040487,0.812803,0.034858,0.191538,0.047376,0.08255,0.046608,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.299337,0.7632,0.792952,0.710691,0.596479,0.596479,0.037706,0.812392,0.042991,0.194936,0.038081,0.086329,0.048504,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.299337,0.7632,0.792952,0.717694,0.602671,0.602671,0.036532,0.806318,0.042388,0.196046,0.044063,0.083221,0.047915,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.299337,0.7632,0.792952,0.70919,0.594128,0.594128,0.037961,0.80778,0.042167,0.193282,0.044773,0.082716,0.048297,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.299337,0.7632,0.792952,0.711649,0.598043,0.598043,0.041304,0.821451,0.038722,0.192623,0.045578,0.078353,0.047419,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.299337,0.7632,0.792952,0.723013,0.613606,0.613606,0.035086,0.7988,0.038105,0.193375,0.038964,0.086751,0.045921,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.299337,0.7632,0.792952,0.725648,0.607361,0.607361,0.044981,0.817572,0.04357,0.189147,0.045118,0.081279,0.050992,1.0
cloth_edge_pull,low_friction,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.299337,0.7632,0.792952,0.725282,0.618835,0.618835,0.024321,0.80873,0.040265,0.193116,0.042401,0.080437,0.042289,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.348816,0.7632,0.792052,0.725856,0.609345,0.609345,0.042363,0.807287,0.039389,0.195028,0.047967,0.083702,0.049234,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.348816,0.7632,0.792052,0.718372,0.606105,0.606105,0.036372,0.799552,0.037738,0.195355,0.047073,0.082768,0.046312,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.348816,0.7632,0.792052,0.723806,0.612976,0.612976,0.036211,0.803826,0.036628,0.193112,0.045895,0.085497,0.046209,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.348816,0.7632,0.792052,0.713301,0.60204,0.60204,0.037986,0.801976,0.036502,0.192205,0.046773,0.082526,0.046318,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.348816,0.7632,0.792052,0.713896,0.597367,0.597367,0.044636,0.812346,0.039259,0.192578,0.047352,0.082265,0.049637,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.348816,0.7632,0.792052,0.719177,0.606739,0.606739,0.036305,0.802286,0.040687,0.192797,0.045417,0.07536,0.045912,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.348816,0.7632,0.792052,0.720895,0.608268,0.608268,0.036908,0.807678,0.040314,0.195643,0.042596,0.07929,0.0464,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.348816,0.7632,0.792052,0.725465,0.616727,0.616727,0.034506,0.802691,0.033856,0.195937,0.046749,0.0841,0.04441,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.348816,0.7632,0.792052,0.725967,0.612449,0.612449,0.038308,0.807281,0.039052,0.197687,0.044484,0.080453,0.046795,1.0
cloth_edge_pull,soft_compliance,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.348816,0.7632,0.792052,0.709292,0.59456,0.59456,0.044525,0.799437,0.038612,0.19259,0.045487,0.076646,0.048156,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.389101,0.7632,0.791318,0.725053,0.604993,0.604993,0.046535,0.805202,0.042384,0.19396,0.047211,0.083137,0.051614,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.389101,0.7632,0.791318,0.716126,0.599865,0.599865,0.042619,0.813376,0.040828,0.198247,0.043058,0.07897,0.048526,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.389101,0.7632,0.791318,0.726677,0.620783,0.620783,0.035518,0.803467,0.031384,0.191895,0.045347,0.082991,0.043475,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.389101,0.7632,0.791318,0.726371,0.61092,0.61092,0.040176,0.797667,0.039889,0.197992,0.045184,0.081978,0.048092,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.389101,0.7632,0.791318,0.721253,0.603711,0.603711,0.044198,0.806487,0.038996,0.199369,0.046284,0.084366,0.04966,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,5,96,1.0,0.389101,0.7632,0.791318,0.734088,0.617367,0.617367,0.046529,0.800157,0.037308,0.194513,0.048574,0.08199,0.049612,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,6,96,1.0,0.389101,0.7632,0.791318,0.717733,0.602714,0.602714,0.044787,0.809928,0.038034,0.193799,0.044133,0.083008,0.049035,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,7,96,1.0,0.389101,0.7632,0.791318,0.715956,0.603063,0.603063,0.037707,0.798356,0.03833,0.196378,0.046443,0.079138,0.046275,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,8,96,1.0,0.389101,0.7632,0.791318,0.720414,0.600239,0.600239,0.045752,0.791817,0.043493,0.191844,0.047805,0.082487,0.051711,1.0
cloth_edge_pull,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,9,96,1.0,0.389101,0.7632,0.791318,0.718224,0.598816,0.598816,0.050711,0.797071,0.038884,0.192417,0.047615,0.085386,0.052148,1.0
cloth_edge_pull,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,0,96,1.0,0.408633,0.7632,0.790963,0.730558,0.610426,0.610426,0.050996,0.803393,0.039093,0.195934,0.048823,0.079385,0.051366,1.0
cloth_edge_pull,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,1,96,1.0,0.408633,0.7632,0.790963,0.741451,0.622343,0.622343,0.047971,0.795204,0.039339,0.194508,0.048488,0.084187,0.051261,1.0
cloth_edge_pull,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,2,96,1.0,0.408633,0.7632,0.790963,0.743593,0.623703,0.623703,0.05312,0.794275,0.037983,0.193799,0.04796,0.082472,0.052135,1.0
cloth_edge_pull,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,3,96,1.0,0.408633,0.7632,0.790963,0.734812,0.612649,0.612649,0.052686,0.797096,0.040199,0.195743,0.0494,0.081961,0.052882,1.0
cloth_edge_pull,taxel_bias,combined_stress,action_critical_tactile_transfer_guard_v5,4,96,1.0,0.408633,0.7632,0.790963,0.740157,0.619332,0.619332,0.051846,0.792249,0.04059,0.192263,0.048709,0.079779,0.052283,1.0
