stress_level,method,seed,n,mismatch,clean_retention,success,utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
0.6,invariant_risk_tactile_alignment,8,80,0.277026,0.70367,0.644121,0.495077,0.082632,0.596625,0.062816,0.137328,0.059525,0.134302,0.082092
0.6,invariant_risk_tactile_alignment,9,80,0.277026,0.70367,0.644901,0.496835,0.081968,0.596409,0.061939,0.137742,0.059336,0.133788,0.081421
0.6,oracle_contact_shift_feature_selector,0,80,0.277026,0.876239,0.83464,0.759848,0.021302,0.923281,0.031716,0.104839,0.035168,0.061823,0.03394
0.6,oracle_contact_shift_feature_selector,1,80,0.277026,0.876239,0.833133,0.757941,0.021948,0.921473,0.031948,0.105019,0.035012,0.061383,0.034153
0.6,oracle_contact_shift_feature_selector,2,80,0.277026,0.876239,0.831845,0.757147,0.021477,0.92263,0.031587,0.105039,0.034735,0.061963,0.033932
0.6,oracle_contact_shift_feature_selector,3,80,0.277026,0.876239,0.833594,0.758777,0.022536,0.921427,0.031139,0.104823,0.034805,0.061945,0.034126
0.6,oracle_contact_shift_feature_selector,4,80,0.277026,0.876239,0.834178,0.759201,0.021813,0.922777,0.031859,0.104349,0.035308,0.061085,0.034049
0.6,oracle_contact_shift_feature_selector,5,80,0.277026,0.876239,0.833396,0.75865,0.022417,0.921677,0.031174,0.104659,0.034932,0.061554,0.034041
0.6,oracle_contact_shift_feature_selector,6,80,0.277026,0.876239,0.833445,0.759057,0.021531,0.921628,0.031349,0.104524,0.034798,0.061417,0.033768
0.6,oracle_contact_shift_feature_selector,7,80,0.277026,0.876239,0.83349,0.758711,0.02186,0.921549,0.031509,0.104668,0.035069,0.061467,0.033977
0.6,oracle_contact_shift_feature_selector,8,80,0.277026,0.876239,0.833431,0.759023,0.021145,0.921423,0.031594,0.104569,0.034833,0.061349,0.033721
0.6,oracle_contact_shift_feature_selector,9,80,0.277026,0.876239,0.832492,0.757472,0.022292,0.922084,0.031576,0.104791,0.034848,0.061802,0.034187
0.6,proposed_negative_transfer_guard_v4,0,80,0.277026,0.741995,0.709024,0.577847,0.058348,0.704257,0.049473,0.179939,0.051173,0.102899,0.062277
0.6,proposed_negative_transfer_guard_v4,1,80,0.277026,0.741995,0.708804,0.577426,0.058439,0.705622,0.04986,0.179522,0.050886,0.103381,0.062513
0.6,proposed_negative_transfer_guard_v4,2,80,0.277026,0.741995,0.708086,0.576976,0.058373,0.703841,0.04947,0.179791,0.050845,0.103414,0.062345
0.6,proposed_negative_transfer_guard_v4,3,80,0.277026,0.741995,0.70874,0.577864,0.057912,0.704416,0.049665,0.179477,0.050688,0.102991,0.06217
0.6,proposed_negative_transfer_guard_v4,4,80,0.277026,0.741995,0.708991,0.577945,0.057733,0.705879,0.049889,0.179705,0.050719,0.103192,0.062234
0.6,proposed_negative_transfer_guard_v4,5,80,0.277026,0.741995,0.708045,0.576869,0.058258,0.705004,0.049518,0.180331,0.050972,0.102775,0.062221
0.6,proposed_negative_transfer_guard_v4,6,80,0.277026,0.741995,0.708489,0.577352,0.058365,0.706219,0.049613,0.179684,0.050888,0.102873,0.062303
0.6,proposed_negative_transfer_guard_v4,7,80,0.277026,0.741995,0.710324,0.579515,0.057874,0.704261,0.049604,0.179135,0.050625,0.103738,0.062262
0.6,proposed_negative_transfer_guard_v4,8,80,0.277026,0.741995,0.708577,0.577392,0.058202,0.70408,0.049476,0.179655,0.051444,0.103293,0.062327
0.6,proposed_negative_transfer_guard_v4,9,80,0.277026,0.741995,0.709379,0.578056,0.057741,0.704548,0.050282,0.179605,0.050709,0.103259,0.062397
0.6,sensor_health_filter,0,80,0.277026,0.610952,0.622343,0.484113,0.065284,0.638892,0.053131,0.178036,0.055102,0.106125,0.066999
0.6,sensor_health_filter,1,80,0.277026,0.610952,0.621846,0.483019,0.065879,0.638329,0.05344,0.178618,0.055081,0.105949,0.067285
0.6,sensor_health_filter,2,80,0.277026,0.610952,0.621961,0.482465,0.066635,0.640201,0.053792,0.178835,0.054918,0.106559,0.067769
0.6,sensor_health_filter,3,80,0.277026,0.610952,0.621852,0.482724,0.066141,0.639167,0.053738,0.178237,0.055076,0.106357,0.06756
0.6,sensor_health_filter,4,80,0.277026,0.610952,0.621698,0.48236,0.066358,0.639492,0.053817,0.17851,0.054977,0.106566,0.067692
0.6,sensor_health_filter,5,80,0.277026,0.610952,0.622665,0.484315,0.064574,0.638349,0.053792,0.178633,0.054674,0.105756,0.066899
0.6,sensor_health_filter,6,80,0.277026,0.610952,0.622803,0.483575,0.066035,0.639477,0.053831,0.178599,0.055185,0.106054,0.067516
0.6,sensor_health_filter,7,80,0.277026,0.610952,0.622895,0.484191,0.065371,0.639308,0.053623,0.178333,0.055171,0.105982,0.067197
0.6,sensor_health_filter,8,80,0.277026,0.610952,0.622264,0.483798,0.065604,0.639844,0.053228,0.178267,0.054947,0.106286,0.067158
0.6,sensor_health_filter,9,80,0.277026,0.610952,0.622741,0.483581,0.065764,0.638619,0.053945,0.178621,0.054981,0.106302,0.067491
0.6,test_time_tactile_adaptation,0,80,0.277026,0.734871,0.66667,0.514999,0.077945,0.637406,0.062387,0.165344,0.0582,0.128585,0.079173
0.6,test_time_tactile_adaptation,1,80,0.277026,0.734871,0.666747,0.515495,0.078089,0.637009,0.061779,0.165014,0.058036,0.129337,0.079111
0.6,test_time_tactile_adaptation,2,80,0.277026,0.734871,0.666525,0.51542,0.077351,0.637979,0.062096,0.164966,0.058105,0.128834,0.078896
0.6,test_time_tactile_adaptation,3,80,0.277026,0.734871,0.666253,0.515171,0.077126,0.637644,0.062009,0.165297,0.058114,0.129382,0.078887
0.6,test_time_tactile_adaptation,4,80,0.277026,0.734871,0.666475,0.515216,0.07745,0.636715,0.062131,0.165287,0.057973,0.129296,0.079013
0.6,test_time_tactile_adaptation,5,80,0.277026,0.734871,0.667456,0.516499,0.077071,0.636763,0.062196,0.164984,0.05762,0.129293,0.078873
0.6,test_time_tactile_adaptation,6,80,0.277026,0.734871,0.667012,0.51632,0.077119,0.637749,0.061738,0.165476,0.057614,0.128843,0.078634
0.6,test_time_tactile_adaptation,7,80,0.277026,0.734871,0.667514,0.516036,0.077339,0.637844,0.062352,0.16533,0.05827,0.129305,0.079091
0.6,test_time_tactile_adaptation,8,80,0.277026,0.734871,0.666292,0.514825,0.077577,0.636901,0.06237,0.165004,0.058315,0.128679,0.079071
0.6,test_time_tactile_adaptation,9,80,0.277026,0.734871,0.665849,0.514111,0.07741,0.637405,0.062878,0.165385,0.057676,0.129446,0.079281
0.8,action_critical_tactile_transfer_guard_v5,0,80,0.329366,0.799126,0.737034,0.626414,0.040635,0.803904,0.039936,0.17718,0.04425,0.08035,0.04788
0.8,action_critical_tactile_transfer_guard_v5,1,80,0.329366,0.799126,0.735926,0.624916,0.04032,0.803514,0.04058,0.177115,0.044394,0.080542,0.048066
0.8,action_critical_tactile_transfer_guard_v5,2,80,0.329366,0.799126,0.738374,0.628148,0.039915,0.80293,0.039937,0.176813,0.044192,0.08059,0.047673
0.8,action_critical_tactile_transfer_guard_v5,3,80,0.329366,0.799126,0.737528,0.62688,0.039394,0.804612,0.040628,0.177322,0.044198,0.080846,0.047805
0.8,action_critical_tactile_transfer_guard_v5,4,80,0.329366,0.799126,0.738293,0.627314,0.040665,0.803535,0.040414,0.176773,0.044553,0.080218,0.048078
0.8,action_critical_tactile_transfer_guard_v5,5,80,0.329366,0.799126,0.737483,0.626785,0.039982,0.802477,0.040496,0.176923,0.044225,0.080531,0.047901
0.8,action_critical_tactile_transfer_guard_v5,6,80,0.329366,0.799126,0.737764,0.626978,0.040181,0.804154,0.040431,0.176876,0.04435,0.080673,0.047981
0.8,action_critical_tactile_transfer_guard_v5,7,80,0.329366,0.799126,0.738465,0.627533,0.040177,0.802579,0.040599,0.177051,0.044423,0.080356,0.047994
0.8,action_critical_tactile_transfer_guard_v5,8,80,0.329366,0.799126,0.737398,0.626421,0.039894,0.803563,0.040811,0.176851,0.044503,0.080631,0.048036
0.8,action_critical_tactile_transfer_guard_v5,9,80,0.329366,0.799126,0.738073,0.627364,0.039937,0.804042,0.040452,0.177052,0.044381,0.080414,0.047863
0.8,conformal_tactile_risk_control,0,80,0.329366,0.583359,0.60427,0.442805,0.075476,0.597504,0.050127,0.267066,0.060738,0.1018,0.069108
0.8,conformal_tactile_risk_control,1,80,0.329366,0.583359,0.604493,0.442705,0.075776,0.595521,0.050157,0.267348,0.060918,0.102188,0.069309
0.8,conformal_tactile_risk_control,2,80,0.329366,0.583359,0.605811,0.443771,0.074994,0.594941,0.051157,0.267069,0.060802,0.101876,0.069355
0.8,conformal_tactile_risk_control,3,80,0.329366,0.583359,0.603783,0.441495,0.07546,0.595764,0.050961,0.267664,0.060876,0.102115,0.06949
0.8,conformal_tactile_risk_control,4,80,0.329366,0.583359,0.60407,0.442665,0.074796,0.596929,0.050419,0.267269,0.060691,0.101806,0.068984
0.8,conformal_tactile_risk_control,5,80,0.329366,0.583359,0.60529,0.44365,0.075767,0.595764,0.049957,0.267421,0.060884,0.102176,0.069225
0.8,conformal_tactile_risk_control,6,80,0.329366,0.583359,0.604666,0.443456,0.074868,0.596335,0.050152,0.267374,0.060484,0.101915,0.068906
0.8,conformal_tactile_risk_control,7,80,0.329366,0.583359,0.603931,0.442108,0.075441,0.596251,0.050568,0.267511,0.060678,0.101534,0.06921
0.8,conformal_tactile_risk_control,8,80,0.329366,0.583359,0.603907,0.441579,0.075579,0.596442,0.05104,0.267566,0.06076,0.101995,0.069527
0.8,conformal_tactile_risk_control,9,80,0.329366,0.583359,0.60427,0.442749,0.075014,0.597145,0.050352,0.26719,0.06086,0.102064,0.069096
0.8,domain_adversarial_tactile_transfer,0,80,0.329366,0.725426,0.629638,0.457946,0.102608,0.583924,0.074081,0.143442,0.067076,0.14731,0.096261
0.8,domain_adversarial_tactile_transfer,1,80,0.329366,0.725426,0.629608,0.458818,0.101674,0.5836,0.073776,0.143286,0.066559,0.146848,0.095692
0.8,domain_adversarial_tactile_transfer,2,80,0.329366,0.725426,0.630011,0.458551,0.102274,0.583278,0.074079,0.143455,0.06668,0.147671,0.096172
0.8,domain_adversarial_tactile_transfer,3,80,0.329366,0.725426,0.631335,0.46067,0.101132,0.582368,0.073836,0.143249,0.066786,0.146918,0.095566
0.8,domain_adversarial_tactile_transfer,4,80,0.329366,0.725426,0.63069,0.459579,0.102115,0.582418,0.073932,0.143445,0.066245,0.147442,0.095977
0.8,domain_adversarial_tactile_transfer,5,80,0.329366,0.725426,0.63015,0.458307,0.102211,0.584795,0.074671,0.143588,0.066715,0.147109,0.096278
0.8,domain_adversarial_tactile_transfer,6,80,0.329366,0.725426,0.630903,0.458836,0.102427,0.585021,0.074857,0.14336,0.066783,0.147248,0.096454
0.8,domain_adversarial_tactile_transfer,7,80,0.329366,0.725426,0.630099,0.458535,0.102049,0.583926,0.074549,0.143424,0.066633,0.146661,0.096088
0.8,domain_adversarial_tactile_transfer,8,80,0.329366,0.725426,0.629197,0.457876,0.101374,0.583159,0.074402,0.143547,0.066656,0.147793,0.096009
0.8,domain_adversarial_tactile_transfer,9,80,0.329366,0.725426,0.630462,0.459562,0.102095,0.584297,0.073599,0.14332,0.06659,0.147123,0.095821
0.8,ensemble_disagreement_filter,0,80,0.329366,0.634126,0.616631,0.44855,0.083567,0.603786,0.062619,0.225128,0.063368,0.119432,0.080043
0.8,ensemble_disagreement_filter,1,80,0.329366,0.634126,0.615507,0.44786,0.08396,0.603439,0.061821,0.225322,0.062963,0.119997,0.079934
0.8,ensemble_disagreement_filter,2,80,0.329366,0.634126,0.616028,0.447012,0.085118,0.603435,0.062751,0.225471,0.063298,0.120147,0.080742
0.8,ensemble_disagreement_filter,3,80,0.329366,0.634126,0.616303,0.447694,0.084645,0.603812,0.06267,0.225334,0.0632,0.119544,0.080432
0.8,ensemble_disagreement_filter,4,80,0.329366,0.634126,0.614251,0.445443,0.084583,0.603645,0.062785,0.225348,0.063484,0.119935,0.080554
0.8,ensemble_disagreement_filter,5,80,0.329366,0.634126,0.614471,0.446287,0.084641,0.605693,0.062112,0.225104,0.063434,0.119259,0.080191
0.8,ensemble_disagreement_filter,6,80,0.329366,0.634126,0.615667,0.447716,0.083693,0.604533,0.062512,0.225485,0.062593,0.119954,0.080061
0.8,ensemble_disagreement_filter,7,80,0.329366,0.634126,0.616255,0.448055,0.084105,0.605146,0.062538,0.225292,0.062943,0.119733,0.080206
0.8,ensemble_disagreement_filter,8,80,0.329366,0.634126,0.614858,0.446231,0.084478,0.603943,0.06276,0.225164,0.063277,0.119872,0.080476
0.8,ensemble_disagreement_filter,9,80,0.329366,0.634126,0.614898,0.446357,0.085069,0.605121,0.062432,0.225093,0.063018,0.119786,0.080511
0.8,frozen_tactile_pretraining,0,80,0.329366,0.812279,0.62844,0.446193,0.13013,0.486533,0.089206,0.062765,0.074307,0.167419,0.115709
0.8,frozen_tactile_pretraining,1,80,0.329366,0.812279,0.629049,0.447678,0.128865,0.485308,0.088798,0.062531,0.074272,0.16789,0.115205
0.8,frozen_tactile_pretraining,2,80,0.329366,0.812279,0.628161,0.446513,0.129697,0.485726,0.088742,0.062559,0.074114,0.167797,0.115434
0.8,frozen_tactile_pretraining,3,80,0.329366,0.812279,0.62931,0.447452,0.129504,0.485921,0.089124,0.062576,0.074117,0.167883,0.115529
0.8,frozen_tactile_pretraining,4,80,0.329366,0.812279,0.62782,0.446291,0.129453,0.48543,0.088728,0.062402,0.074478,0.167126,0.115261
0.8,frozen_tactile_pretraining,5,80,0.329366,0.812279,0.628074,0.446734,0.129627,0.485934,0.088617,0.062251,0.073907,0.167386,0.115268
0.8,frozen_tactile_pretraining,6,80,0.329366,0.812279,0.628934,0.446831,0.129824,0.485578,0.08907,0.062694,0.074353,0.168213,0.1157
0.8,frozen_tactile_pretraining,7,80,0.329366,0.812279,0.629586,0.448274,0.129121,0.485033,0.088696,0.062328,0.074164,0.167737,0.115215
0.8,frozen_tactile_pretraining,8,80,0.329366,0.812279,0.627955,0.44599,0.130283,0.4867,0.088889,0.062407,0.074143,0.167535,0.115645
0.8,frozen_tactile_pretraining,9,80,0.329366,0.812279,0.628678,0.447697,0.129424,0.486546,0.087912,0.062459,0.074493,0.167558,0.11502
0.8,invariant_risk_tactile_alignment,0,80,0.329366,0.696475,0.626564,0.462081,0.095499,0.589272,0.068032,0.153614,0.06474,0.138778,0.089776
0.8,invariant_risk_tactile_alignment,1,80,0.329366,0.696475,0.625415,0.460156,0.095848,0.590259,0.068846,0.153642,0.064801,0.138695,0.090195
0.8,invariant_risk_tactile_alignment,2,80,0.329366,0.696475,0.625414,0.460875,0.095319,0.591145,0.068265,0.153659,0.064729,0.138428,0.089739
0.8,invariant_risk_tactile_alignment,3,80,0.329366,0.696475,0.626166,0.461534,0.095282,0.590264,0.068149,0.15419,0.064669,0.139246,0.089823
0.8,invariant_risk_tactile_alignment,4,80,0.329366,0.696475,0.626577,0.461609,0.095644,0.589964,0.068562,0.153783,0.064713,0.138762,0.090021
0.8,invariant_risk_tactile_alignment,5,80,0.329366,0.696475,0.62708,0.462681,0.095919,0.591433,0.067756,0.153357,0.0646,0.139042,0.089847
0.8,invariant_risk_tactile_alignment,6,80,0.329366,0.696475,0.628029,0.464069,0.094959,0.590737,0.067583,0.153709,0.064701,0.139137,0.089482
0.8,invariant_risk_tactile_alignment,7,80,0.329366,0.696475,0.626144,0.461567,0.095072,0.590446,0.06808,0.15402,0.06521,0.138864,0.089711
0.8,invariant_risk_tactile_alignment,8,80,0.329366,0.696475,0.626418,0.46194,0.094736,0.591197,0.06836,0.15395,0.06459,0.139357,0.08973
0.8,invariant_risk_tactile_alignment,9,80,0.329366,0.696475,0.627286,0.462433,0.095578,0.59014,0.068185,0.154018,0.064941,0.139337,0.089982
0.8,oracle_contact_shift_feature_selector,0,80,0.329366,0.870927,0.823302,0.743852,0.023908,0.91875,0.032119,0.117315,0.03648,0.062011,0.035144
0.8,oracle_contact_shift_feature_selector,1,80,0.329366,0.870927,0.821706,0.742259,0.023958,0.919875,0.032259,0.117373,0.036226,0.061497,0.035096
0.8,oracle_contact_shift_feature_selector,2,80,0.329366,0.870927,0.823003,0.743614,0.02375,0.920599,0.032259,0.117577,0.03593,0.062208,0.035124
0.8,oracle_contact_shift_feature_selector,3,80,0.329366,0.870927,0.824307,0.745252,0.023725,0.918687,0.032084,0.117256,0.035724,0.061729,0.034942
0.8,oracle_contact_shift_feature_selector,4,80,0.329366,0.870927,0.824496,0.745494,0.023439,0.919266,0.032047,0.117532,0.035877,0.061684,0.034838
0.8,oracle_contact_shift_feature_selector,5,80,0.329366,0.870927,0.822974,0.743199,0.024412,0.91889,0.032322,0.117448,0.036187,0.062104,0.03538
0.8,oracle_contact_shift_feature_selector,6,80,0.329366,0.870927,0.823231,0.74408,0.023851,0.919376,0.032096,0.117032,0.035989,0.061696,0.03501
0.8,oracle_contact_shift_feature_selector,7,80,0.329366,0.870927,0.823804,0.744995,0.023718,0.919208,0.031806,0.116998,0.035638,0.06213,0.034898
0.8,oracle_contact_shift_feature_selector,8,80,0.329366,0.870927,0.822975,0.7434,0.023969,0.920024,0.032261,0.117423,0.036397,0.061968,0.035203
0.8,oracle_contact_shift_feature_selector,9,80,0.329366,0.870927,0.823738,0.744763,0.023442,0.919758,0.031977,0.117782,0.03574,0.061795,0.034818
0.8,proposed_negative_transfer_guard_v4,0,80,0.329366,0.733169,0.693242,0.549368,0.066033,0.700054,0.053823,0.200474,0.054609,0.106257,0.067491
0.8,proposed_negative_transfer_guard_v4,1,80,0.329366,0.733169,0.693375,0.54913,0.066518,0.700578,0.053725,0.200916,0.054857,0.106662,0.067716
0.8,proposed_negative_transfer_guard_v4,2,80,0.329366,0.733169,0.692163,0.548238,0.06657,0.700518,0.053447,0.200834,0.054595,0.106367,0.067549
0.8,proposed_negative_transfer_guard_v4,3,80,0.329366,0.733169,0.693858,0.550096,0.066046,0.70018,0.053697,0.200494,0.054483,0.106352,0.067452
0.8,proposed_negative_transfer_guard_v4,4,80,0.329366,0.733169,0.692302,0.548344,0.066067,0.699435,0.053867,0.200517,0.05455,0.10663,0.067581
0.8,proposed_negative_transfer_guard_v4,5,80,0.329366,0.733169,0.694698,0.550611,0.066536,0.700635,0.053593,0.201036,0.05443,0.107015,0.067693
0.8,proposed_negative_transfer_guard_v4,6,80,0.329366,0.733169,0.692849,0.549042,0.066411,0.69995,0.053632,0.200412,0.054476,0.105932,0.067475
0.8,proposed_negative_transfer_guard_v4,7,80,0.329366,0.733169,0.693345,0.549483,0.065848,0.700198,0.053743,0.200736,0.054689,0.106652,0.067477
0.8,proposed_negative_transfer_guard_v4,8,80,0.329366,0.733169,0.693251,0.548995,0.066222,0.700438,0.05415,0.200383,0.054673,0.106719,0.067769
0.8,proposed_negative_transfer_guard_v4,9,80,0.329366,0.733169,0.694547,0.550769,0.066066,0.701201,0.053586,0.200769,0.054501,0.106538,0.067452
0.8,sensor_health_filter,0,80,0.329366,0.602789,0.604773,0.451997,0.075233,0.63549,0.058153,0.198891,0.059351,0.109497,0.073322
0.8,sensor_health_filter,1,80,0.329366,0.602789,0.605388,0.45274,0.07555,0.634462,0.057642,0.198789,0.059691,0.109676,0.073301
0.8,sensor_health_filter,2,80,0.329366,0.602789,0.604859,0.452613,0.074719,0.635279,0.057843,0.198768,0.059298,0.109282,0.072985
0.8,sensor_health_filter,3,80,0.329366,0.602789,0.605506,0.452246,0.075967,0.635942,0.058537,0.198439,0.0594,0.109099,0.073651
0.8,sensor_health_filter,4,80,0.329366,0.602789,0.604973,0.452338,0.074816,0.634814,0.058252,0.198843,0.059559,0.10881,0.073115
0.8,sensor_health_filter,5,80,0.329366,0.602789,0.606134,0.452924,0.075128,0.636365,0.058699,0.198982,0.059677,0.109105,0.073456
0.8,sensor_health_filter,6,80,0.329366,0.602789,0.60607,0.453501,0.075087,0.634823,0.058012,0.198689,0.059404,0.109414,0.073209
0.8,sensor_health_filter,7,80,0.329366,0.602789,0.606153,0.453592,0.074551,0.635306,0.058245,0.19903,0.059684,0.108557,0.072989
0.8,sensor_health_filter,8,80,0.329366,0.602789,0.604388,0.45201,0.075024,0.63527,0.057901,0.198406,0.059446,0.109151,0.073102
0.8,sensor_health_filter,9,80,0.329366,0.602789,0.605692,0.45265,0.075189,0.634601,0.058486,0.198647,0.059451,0.110002,0.073534
0.8,test_time_tactile_adaptation,0,80,0.329366,0.727468,0.649836,0.482794,0.08847,0.633428,0.068098,0.184978,0.06273,0.133908,0.086333
0.8,test_time_tactile_adaptation,1,80,0.329366,0.727468,0.650112,0.483199,0.088413,0.634819,0.068143,0.184247,0.062671,0.134272,0.086391
0.8,test_time_tactile_adaptation,2,80,0.329366,0.727468,0.648773,0.481807,0.088601,0.631993,0.068224,0.184406,0.062535,0.133577,0.086347
0.8,test_time_tactile_adaptation,3,80,0.329366,0.727468,0.649742,0.482686,0.088653,0.633972,0.067992,0.184603,0.063102,0.133681,0.086352
0.8,test_time_tactile_adaptation,4,80,0.329366,0.727468,0.649757,0.482674,0.0892,0.633622,0.067955,0.184492,0.062654,0.133491,0.086444
0.8,test_time_tactile_adaptation,5,80,0.329366,0.727468,0.648806,0.481691,0.088789,0.632261,0.067934,0.184669,0.063015,0.134136,0.086449
0.8,test_time_tactile_adaptation,6,80,0.329366,0.727468,0.648208,0.481129,0.088592,0.632933,0.068307,0.184183,0.062939,0.133371,0.086379
0.8,test_time_tactile_adaptation,7,80,0.329366,0.727468,0.649596,0.482898,0.088632,0.634481,0.067935,0.183887,0.062535,0.133964,0.086317
0.8,test_time_tactile_adaptation,8,80,0.329366,0.727468,0.650067,0.482671,0.089468,0.633378,0.067915,0.184449,0.063147,0.134105,0.08668
0.8,test_time_tactile_adaptation,9,80,0.329366,0.727468,0.649348,0.482376,0.088886,0.633179,0.068119,0.183729,0.062812,0.1337,0.086454
1.0,action_critical_tactile_transfer_guard_v5,0,80,0.381705,0.791453,0.725057,0.605453,0.044988,0.800644,0.04254,0.195663,0.046794,0.082162,0.05093
1.0,action_critical_tactile_transfer_guard_v5,1,80,0.381705,0.791453,0.72494,0.605644,0.044465,0.799772,0.042709,0.195203,0.046407,0.082399,0.05082
1.0,action_critical_tactile_transfer_guard_v5,2,80,0.381705,0.791453,0.72504,0.60599,0.044311,0.800309,0.042375,0.195353,0.046564,0.082292,0.050637
1.0,action_critical_tactile_transfer_guard_v5,3,80,0.381705,0.791453,0.725392,0.606136,0.044496,0.800127,0.042251,0.195892,0.04675,0.082586,0.050724
1.0,action_critical_tactile_transfer_guard_v5,4,80,0.381705,0.791453,0.726155,0.606268,0.044614,0.800242,0.043076,0.19579,0.04668,0.082686,0.051089
1.0,action_critical_tactile_transfer_guard_v5,5,80,0.381705,0.791453,0.72628,0.606401,0.045008,0.799509,0.04275,0.195415,0.047187,0.082495,0.051116
1.0,action_critical_tactile_transfer_guard_v5,6,80,0.381705,0.791453,0.72546,0.606504,0.044331,0.799978,0.042197,0.195168,0.046666,0.082594,0.050641
1.0,action_critical_tactile_transfer_guard_v5,7,80,0.381705,0.791453,0.725474,0.60647,0.044306,0.800055,0.042253,0.195538,0.046543,0.082393,0.050605
1.0,action_critical_tactile_transfer_guard_v5,8,80,0.381705,0.791453,0.725977,0.606421,0.04445,0.800281,0.042822,0.195366,0.04677,0.082645,0.050939
1.0,action_critical_tactile_transfer_guard_v5,9,80,0.381705,0.791453,0.725847,0.60716,0.04402,0.801076,0.042112,0.195721,0.046166,0.082357,0.05041
1.0,conformal_tactile_risk_control,0,80,0.381705,0.573204,0.58776,0.410175,0.086414,0.59155,0.054222,0.295053,0.06573,0.105242,0.075502
1.0,conformal_tactile_risk_control,1,80,0.381705,0.573204,0.588159,0.411985,0.085077,0.591312,0.053371,0.294796,0.065335,0.105272,0.07469
1.0,conformal_tactile_risk_control,2,80,0.381705,0.573204,0.586873,0.409334,0.085913,0.591366,0.054666,0.295114,0.065285,0.105079,0.075426
1.0,conformal_tactile_risk_control,3,80,0.381705,0.573204,0.586623,0.410197,0.085424,0.590265,0.053571,0.294867,0.065267,0.10489,0.074808
1.0,conformal_tactile_risk_control,4,80,0.381705,0.573204,0.587555,0.410419,0.086157,0.591723,0.053985,0.295077,0.065308,0.105009,0.07524
1.0,conformal_tactile_risk_control,5,80,0.381705,0.573204,0.587147,0.410413,0.085169,0.592237,0.054044,0.295123,0.065138,0.105366,0.074974
1.0,conformal_tactile_risk_control,6,80,0.381705,0.573204,0.587699,0.41078,0.085812,0.589582,0.05393,0.294651,0.065532,0.105014,0.075125
1.0,conformal_tactile_risk_control,7,80,0.381705,0.573204,0.586542,0.409555,0.085527,0.590136,0.054119,0.295093,0.065223,0.105498,0.075157
1.0,conformal_tactile_risk_control,8,80,0.381705,0.573204,0.587654,0.41119,0.08496,0.590367,0.053873,0.29517,0.065026,0.105171,0.074792
1.0,conformal_tactile_risk_control,9,80,0.381705,0.573204,0.587119,0.410142,0.085989,0.590412,0.053824,0.295052,0.065423,0.105041,0.075139
1.0,domain_adversarial_tactile_transfer,0,80,0.381705,0.718303,0.612771,0.42407,0.116329,0.579051,0.081158,0.158188,0.072353,0.152853,0.105141
1.0,domain_adversarial_tactile_transfer,1,80,0.381705,0.718303,0.612524,0.424073,0.115783,0.579876,0.080968,0.158504,0.072565,0.152844,0.104902
1.0,domain_adversarial_tactile_transfer,2,80,0.381705,0.718303,0.612419,0.423595,0.116234,0.57869,0.081328,0.158393,0.072353,0.1528,0.105164
1.0,domain_adversarial_tactile_transfer,3,80,0.381705,0.718303,0.611768,0.423242,0.115883,0.578422,0.081042,0.158719,0.072344,0.152828,0.10494
1.0,domain_adversarial_tactile_transfer,4,80,0.381705,0.718303,0.612091,0.423604,0.115737,0.579914,0.081102,0.158604,0.072336,0.152911,0.104927
1.0,domain_adversarial_tactile_transfer,5,80,0.381705,0.718303,0.612133,0.423978,0.115752,0.580161,0.080848,0.158197,0.072262,0.152602,0.104772
1.0,domain_adversarial_tactile_transfer,6,80,0.381705,0.718303,0.612766,0.424643,0.114886,0.576987,0.081091,0.158217,0.072608,0.153121,0.104698
1.0,domain_adversarial_tactile_transfer,7,80,0.381705,0.718303,0.611189,0.422776,0.115584,0.57896,0.081086,0.158385,0.072516,0.152891,0.104883
1.0,domain_adversarial_tactile_transfer,8,80,0.381705,0.718303,0.6107,0.422073,0.115997,0.578035,0.081185,0.158239,0.072453,0.152953,0.105066
1.0,domain_adversarial_tactile_transfer,9,80,0.381705,0.718303,0.611481,0.422674,0.115879,0.578043,0.081433,0.158566,0.072396,0.152912,0.105107
1.0,ensemble_disagreement_filter,0,80,0.381705,0.622019,0.598697,0.414162,0.095599,0.600004,0.067635,0.248597,0.068415,0.124007,0.087368
1.0,ensemble_disagreement_filter,1,80,0.381705,0.622019,0.597363,0.413226,0.095415,0.601616,0.067345,0.248825,0.067818,0.124343,0.087196
1.0,ensemble_disagreement_filter,2,80,0.381705,0.622019,0.598083,0.413298,0.095781,0.600399,0.067841,0.248892,0.068218,0.124124,0.087509
1.0,ensemble_disagreement_filter,3,80,0.381705,0.622019,0.598621,0.41378,0.095431,0.599942,0.068197,0.248849,0.068055,0.124227,0.087528
1.0,ensemble_disagreement_filter,4,80,0.381705,0.622019,0.597302,0.413228,0.094961,0.599685,0.067526,0.248893,0.067745,0.124475,0.087126
1.0,ensemble_disagreement_filter,5,80,0.381705,0.622019,0.599566,0.414788,0.096187,0.598911,0.067617,0.24883,0.068077,0.124411,0.0876
1.0,ensemble_disagreement_filter,6,80,0.381705,0.622019,0.596648,0.411592,0.095711,0.599201,0.068039,0.248813,0.068492,0.124844,0.087717
