task,regime,split,method,n,stress,mismatch,action_criticality,clean_retention,success,success_ci95,utility,utility_ci95,deploy_utility,harmful_transfer_rate,harmful_transfer_rate_ci95,tactile_event_f1,tactile_event_f1_ci95,damage_rate,damage_rate_ci95,query_cost,query_cost_ci95,regret,regret_ci95,calibration_ece,risk_score
snap_fit_assembly,compound_contact_shift,sensor_bias_shift,scratch_tactile_policy,10,0.68,0.413807,0.6354,0.353945,0.508127,0.003253,0.320147,0.003812,0.320147,0.126965,0.002712,0.417038,0.00418,0.091096,0.001126,0.090696,0.000794,0.076017,0.001237,0.159635,0.11412
snap_fit_assembly,compound_contact_shift,sensor_bias_shift,sensor_health_filter,10,0.68,0.413807,0.6354,0.598651,0.616708,0.005618,0.449822,0.007763,0.449822,0.091815,0.003028,0.624341,0.004074,0.066768,0.002047,0.18839,0.000868,0.065852,0.001668,0.113688,0.083638
snap_fit_assembly,compound_contact_shift,sensor_bias_shift,test_time_tactile_adaptation,10,0.68,0.413807,0.6354,0.721368,0.654289,0.002994,0.467354,0.005572,0.467354,0.109742,0.002974,0.622365,0.003407,0.079957,0.002654,0.176422,0.000966,0.070844,0.001113,0.140837,0.100131
snap_fit_assembly,compound_contact_shift,sensor_bias_shift,uncertainty_gated_transfer,10,0.68,0.413807,0.6354,0.602015,0.595305,0.004147,0.395526,0.004999,0.395526,0.114867,0.003833,0.557931,0.001653,0.075982,0.001648,0.235965,0.000948,0.074628,0.00133,0.133907,0.099494
snap_fit_assembly,latency_and_drift,clean_transfer,action_critical_tactile_transfer_guard_v5,10,0.06,0.151473,0.5036,0.827227,0.788574,0.004551,0.706182,0.004432,0.706182,0.026793,0.002562,0.813349,0.004866,0.034843,0.001292,0.108577,0.001229,0.037101,0.001632,0.073269,0.039248
snap_fit_assembly,latency_and_drift,clean_transfer,conformal_tactile_risk_control,10,0.06,0.151473,0.5036,0.619823,0.663431,0.003571,0.549061,0.004636,0.549061,0.048226,0.001391,0.607812,0.002812,0.042387,0.001781,0.16411,0.001455,0.04524,0.00152,0.089342,0.053109
snap_fit_assembly,latency_and_drift,clean_transfer,contrastive_tactile_pretraining,10,0.06,0.151473,0.5036,0.829349,0.73511,0.003549,0.616209,0.004496,0.616209,0.065366,0.002239,0.594438,0.003115,0.058354,0.001576,0.069279,0.000983,0.049199,0.001515,0.127656,0.072297
snap_fit_assembly,latency_and_drift,clean_transfer,domain_adversarial_tactile_transfer,10,0.06,0.151473,0.5036,0.750143,0.698588,0.004989,0.579811,0.004363,0.579811,0.062819,0.001701,0.595889,0.003925,0.054469,0.001909,0.087324,0.001881,0.049552,0.001001,0.126107,0.069711
snap_fit_assembly,latency_and_drift,clean_transfer,ensemble_disagreement_filter,10,0.06,0.151473,0.5036,0.677731,0.680779,0.002956,0.563354,0.002567,0.563354,0.053998,0.00295,0.615132,0.003089,0.047853,0.001349,0.137015,0.001519,0.047735,0.001161,0.102477,0.059763
snap_fit_assembly,latency_and_drift,clean_transfer,frozen_tactile_pretraining,10,0.06,0.151473,0.5036,0.83583,0.70942,0.0036,0.586386,0.004337,0.586386,0.077202,0.002795,0.500199,0.004604,0.063126,0.001344,0.034859,0.00135,0.052749,0.001325,0.141928,0.081059
snap_fit_assembly,latency_and_drift,clean_transfer,full_finetune_pretraining,10,0.06,0.151473,0.5036,0.793983,0.717449,0.003741,0.595676,0.005097,0.595676,0.068829,0.00199,0.561365,0.003683,0.058643,0.001685,0.069214,0.001301,0.050556,0.000918,0.133327,0.074741
snap_fit_assembly,latency_and_drift,clean_transfer,invariant_risk_tactile_alignment,10,0.06,0.151473,0.5036,0.72158,0.691657,0.003095,0.578008,0.004728,0.578008,0.057261,0.00214,0.602951,0.003055,0.050498,0.001849,0.094079,0.001155,0.047735,0.001476,0.121172,0.065242
snap_fit_assembly,latency_and_drift,clean_transfer,masked_autoencoder_tactile_pretraining,10,0.06,0.151473,0.5036,0.813427,0.726701,0.00281,0.607389,0.002816,0.607389,0.066593,0.001804,0.584947,0.003055,0.058262,0.001576,0.067289,0.001163,0.049638,0.000854,0.12953,0.073061
snap_fit_assembly,latency_and_drift,clean_transfer,no_tactile_policy,10,0.06,0.151473,0.5036,0.160309,0.507963,0.003819,0.396624,0.003841,0.396624,0.064418,0.001594,0.270295,0.002454,0.061683,0.002226,0.01805,0.001199,0.050889,0.001121,0.137081,0.075105
snap_fit_assembly,latency_and_drift,clean_transfer,oracle_contact_shift_feature_selector,10,0.06,0.151473,0.5036,0.8905,0.863492,0.002475,0.800557,0.003292,0.800557,0.016786,0.003079,0.925686,0.002698,0.030339,0.00239,0.070613,0.001183,0.031704,0.000917,0.06042,0.031282
snap_fit_assembly,latency_and_drift,clean_transfer,proposed_negative_transfer_guard_v4,10,0.06,0.151473,0.5036,0.765045,0.749732,0.003863,0.646368,0.003899,0.646368,0.04312,0.002493,0.712615,0.002491,0.042646,0.000905,0.124793,0.001368,0.042576,0.001276,0.094359,0.052108
snap_fit_assembly,latency_and_drift,clean_transfer,scratch_tactile_policy,10,0.06,0.151473,0.5036,0.386498,0.567386,0.004174,0.45147,0.004058,0.45147,0.06595,0.00307,0.443127,0.004841,0.058015,0.001693,0.054442,0.001165,0.049576,0.001581,0.12888,0.072625
snap_fit_assembly,latency_and_drift,clean_transfer,sensor_health_filter,10,0.06,0.151473,0.5036,0.631761,0.66586,0.003323,0.558106,0.003768,0.558106,0.045749,0.002629,0.642758,0.004524,0.045927,0.001971,0.123205,0.000882,0.044666,0.001277,0.098184,0.055147
snap_fit_assembly,latency_and_drift,clean_transfer,test_time_tactile_adaptation,10,0.06,0.151473,0.5036,0.753424,0.714674,0.00385,0.6006,0.004939,0.6006,0.052169,0.003372,0.642485,0.003146,0.051036,0.001318,0.111741,0.000959,0.045324,0.00152,0.114546,0.062282
snap_fit_assembly,latency_and_drift,clean_transfer,uncertainty_gated_transfer,10,0.06,0.151473,0.5036,0.646844,0.661034,0.002413,0.534785,0.003258,0.534785,0.057498,0.002188,0.578054,0.003984,0.051288,0.002252,0.151277,0.000923,0.050118,0.001245,0.109191,0.063705
snap_fit_assembly,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,10,0.88,0.421062,0.7098,0.794769,0.736711,0.002857,0.611022,0.003237,0.611022,0.054076,0.001734,0.790946,0.004409,0.046656,0.001876,0.186144,0.001818,0.049483,0.001599,0.08369,0.056128
snap_fit_assembly,latency_and_drift,combined_stress,conformal_tactile_risk_control,10,0.88,0.421062,0.7098,0.574329,0.595262,0.004449,0.406141,0.004531,0.406141,0.104717,0.002144,0.574913,0.002654,0.060833,0.002372,0.280541,0.00107,0.070097,0.000778,0.106939,0.084979
snap_fit_assembly,latency_and_drift,combined_stress,contrastive_tactile_pretraining,10,0.88,0.421062,0.7098,0.793723,0.645402,0.003157,0.433051,0.003507,0.433051,0.147912,0.001616,0.565244,0.004801,0.100325,0.001678,0.122892,0.001314,0.079944,0.001372,0.157761,0.124805
snap_fit_assembly,latency_and_drift,combined_stress,domain_adversarial_tactile_transfer,10,0.88,0.421062,0.7098,0.715218,0.613836,0.002715,0.407172,0.003028,0.407172,0.133777,0.00206,0.564772,0.003603,0.093902,0.001243,0.151458,0.001154,0.078449,0.001332,0.154597,0.116839
snap_fit_assembly,latency_and_drift,combined_stress,ensemble_disagreement_filter,10,0.88,0.421062,0.7098,0.623948,0.601464,0.004002,0.402141,0.004562,0.402141,0.112753,0.001932,0.584402,0.003695,0.078399,0.000964,0.23849,0.001604,0.072044,0.001423,0.125396,0.097903
snap_fit_assembly,latency_and_drift,combined_stress,frozen_tactile_pretraining,10,0.88,0.421062,0.7098,0.800501,0.604058,0.002297,0.37669,0.003209,0.37669,0.173374,0.001611,0.459337,0.0043,0.115279,0.001119,0.066514,0.001076,0.087904,0.00147,0.177333,0.143464
snap_fit_assembly,latency_and_drift,combined_stress,full_finetune_pretraining,10,0.88,0.421062,0.7098,0.759207,0.62943,0.003979,0.411687,0.004775,0.411687,0.149619,0.002802,0.532127,0.003683,0.105201,0.001632,0.121336,0.001006,0.082138,0.001308,0.163229,0.128442
snap_fit_assembly,latency_and_drift,combined_stress,invariant_risk_tactile_alignment,10,0.88,0.421062,0.7098,0.68679,0.615152,0.003621,0.413925,0.00393,0.413925,0.127826,0.00228,0.573718,0.002243,0.089739,0.002522,0.161769,0.001172,0.076059,0.000799,0.144763,0.111225
snap_fit_assembly,latency_and_drift,combined_stress,masked_autoencoder_tactile_pretraining,10,0.88,0.421062,0.7098,0.778084,0.634162,0.002998,0.422547,0.002492,0.422547,0.148276,0.001453,0.553431,0.003755,0.100451,0.001325,0.117955,0.001369,0.079412,0.001753,0.159965,0.12532
snap_fit_assembly,latency_and_drift,combined_stress,no_tactile_policy,10,0.88,0.421062,0.7098,0.125262,0.422383,0.00396,0.21914,0.005787,0.21914,0.146949,0.003646,0.234076,0.003457,0.110275,0.001729,0.037111,0.001161,0.083246,0.001014,0.172575,0.131255
snap_fit_assembly,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,10,0.88,0.421062,0.7098,0.868434,0.830097,0.002785,0.745224,0.002684,0.745224,0.028832,0.003016,0.91102,0.003025,0.033903,0.001971,0.12488,0.001775,0.037373,0.001079,0.061475,0.037489
snap_fit_assembly,latency_and_drift,combined_stress,proposed_negative_transfer_guard_v4,10,0.88,0.421062,0.7098,0.726144,0.685416,0.003287,0.517515,0.003914,0.517515,0.088047,0.001262,0.682657,0.00392,0.06626,0.001263,0.210619,0.001542,0.061635,0.001028,0.109901,0.08106
snap_fit_assembly,latency_and_drift,combined_stress,scratch_tactile_policy,10,0.88,0.421062,0.7098,0.352496,0.489624,0.003668,0.287579,0.005118,0.287579,0.138773,0.002164,0.408684,0.004203,0.099943,0.00209,0.096905,0.001268,0.078438,0.001466,0.160161,0.121834
snap_fit_assembly,latency_and_drift,combined_stress,sensor_health_filter,10,0.88,0.421062,0.7098,0.594005,0.599866,0.004195,0.421436,0.005611,0.421436,0.098415,0.003292,0.617855,0.002364,0.07193,0.001268,0.208558,0.000985,0.067199,0.001198,0.11274,0.087808
snap_fit_assembly,latency_and_drift,combined_stress,test_time_tactile_adaptation,10,0.88,0.421062,0.7098,0.718067,0.639469,0.003931,0.441093,0.005514,0.441093,0.115702,0.003129,0.618232,0.002872,0.086354,0.001767,0.193574,0.00146,0.071487,0.001296,0.14122,0.104722
snap_fit_assembly,latency_and_drift,combined_stress,uncertainty_gated_transfer,10,0.88,0.421062,0.7098,0.594193,0.577592,0.003713,0.359224,0.004212,0.359224,0.124794,0.001312,0.549406,0.003867,0.087516,0.002159,0.256826,0.001089,0.077721,0.001255,0.13397,0.107573
snap_fit_assembly,latency_and_drift,friction_compliance_shift,action_critical_tactile_transfer_guard_v5,10,0.58,0.301801,0.6206,0.807019,0.754084,0.004152,0.646429,0.005048,0.646429,0.039802,0.002195,0.804246,0.003526,0.04324,0.002287,0.156945,0.000764,0.043118,0.001585,0.078505,0.048407
snap_fit_assembly,latency_and_drift,friction_compliance_shift,conformal_tactile_risk_control,10,0.58,0.301801,0.6206,0.592422,0.620925,0.002923,0.466571,0.003535,0.466571,0.070397,0.002854,0.59303,0.00451,0.055045,0.002809,0.234837,0.001002,0.058214,0.001914,0.097079,0.068148
snap_fit_assembly,latency_and_drift,friction_compliance_shift,contrastive_tactile_pretraining,10,0.58,0.301801,0.6206,0.808956,0.679769,0.003787,0.509772,0.004626,0.509772,0.104896,0.002372,0.577379,0.004177,0.085245,0.001798,0.10134,0.001334,0.064513,0.001468,0.13978,0.099669
snap_fit_assembly,latency_and_drift,friction_compliance_shift,domain_adversarial_tactile_transfer,10,0.58,0.301801,0.6206,0.730141,0.644363,0.00455,0.474581,0.005232,0.474581,0.096696,0.001736,0.58579,0.004458,0.08398,0.002002,0.124157,0.00137,0.063784,0.000679,0.136654,0.095765
snap_fit_assembly,latency_and_drift,friction_compliance_shift,ensemble_disagreement_filter,10,0.58,0.301801,0.6206,0.64518,0.630085,0.004932,0.462544,0.005773,0.462544,0.083254,0.00242,0.601456,0.004361,0.072262,0.002115,0.197913,0.000757,0.061176,0.001613,0.112382,0.082113
snap_fit_assembly,latency_and_drift,friction_compliance_shift,frozen_tactile_pretraining,10,0.58,0.301801,0.6206,0.816055,0.645588,0.004582,0.460431,0.005722,0.460431,0.125761,0.002586,0.482272,0.005293,0.102127,0.002038,0.05169,0.001264,0.071852,0.000762,0.15522,0.116692
snap_fit_assembly,latency_and_drift,friction_compliance_shift,full_finetune_pretraining,10,0.58,0.301801,0.6206,0.77429,0.661201,0.00274,0.482057,0.003312,0.482057,0.110252,0.002401,0.542986,0.003053,0.093445,0.001233,0.099044,0.001264,0.06593,0.000943,0.145783,0.105829
snap_fit_assembly,latency_and_drift,friction_compliance_shift,invariant_risk_tactile_alignment,10,0.58,0.301801,0.6206,0.701503,0.644066,0.004308,0.480986,0.005456,0.480986,0.090109,0.00182,0.588937,0.003817,0.077854,0.002003,0.133756,0.001554,0.062537,0.001132,0.129006,0.089696
snap_fit_assembly,latency_and_drift,friction_compliance_shift,masked_autoencoder_tactile_pretraining,10,0.58,0.301801,0.6206,0.793267,0.670593,0.003027,0.496765,0.004462,0.496765,0.106958,0.001961,0.571202,0.003114,0.089491,0.00185,0.097001,0.001658,0.066077,0.001072,0.141577,0.102464
snap_fit_assembly,latency_and_drift,friction_compliance_shift,no_tactile_policy,10,0.58,0.301801,0.6206,0.140766,0.454804,0.003867,0.287868,0.004792,0.287868,0.106184,0.003308,0.25339,0.002894,0.099169,0.001228,0.027268,0.00143,0.067682,0.001058,0.150918,0.10772
snap_fit_assembly,latency_and_drift,friction_compliance_shift,oracle_contact_shift_feature_selector,10,0.58,0.301801,0.6206,0.876615,0.837723,0.004164,0.762554,0.005046,0.762554,0.021107,0.002464,0.915429,0.003832,0.032776,0.003426,0.102802,0.001172,0.035467,0.000838,0.062089,0.034354
snap_fit_assembly,latency_and_drift,friction_compliance_shift,proposed_negative_transfer_guard_v4,10,0.58,0.301801,0.6206,0.741395,0.707818,0.002813,0.568296,0.003576,0.568296,0.063571,0.002772,0.696731,0.002088,0.058643,0.000543,0.175527,0.001165,0.052505,0.000922,0.100847,0.067301
snap_fit_assembly,latency_and_drift,friction_compliance_shift,scratch_tactile_policy,10,0.58,0.301801,0.6206,0.367349,0.519833,0.004446,0.355847,0.005067,0.355847,0.098332,0.002134,0.421621,0.004426,0.087505,0.002064,0.07956,0.000639,0.063986,0.001357,0.141707,0.09859
snap_fit_assembly,latency_and_drift,friction_compliance_shift,sensor_health_filter,10,0.58,0.301801,0.6206,0.609427,0.623619,0.004902,0.474683,0.005135,0.474683,0.071921,0.002144,0.633031,0.002703,0.06365,0.001188,0.176517,0.001383,0.056833,0.001362,0.103757,0.073
snap_fit_assembly,latency_and_drift,friction_compliance_shift,test_time_tactile_adaptation,10,0.58,0.301801,0.6206,0.73288,0.665042,0.003622,0.500228,0.003648,0.500228,0.083765,0.001549,0.632459,0.004922,0.077683,0.002072,0.161459,0.001139,0.059927,0.000938,0.124472,0.086397
snap_fit_assembly,latency_and_drift,friction_compliance_shift,uncertainty_gated_transfer,10,0.58,0.301801,0.6206,0.615225,0.612827,0.002305,0.433411,0.002376,0.433411,0.08983,0.002246,0.562838,0.00339,0.076612,0.001953,0.216056,0.001259,0.064023,0.001657,0.119004,0.087478
snap_fit_assembly,latency_and_drift,heldout_geometry,action_critical_tactile_transfer_guard_v5,10,0.48,0.280333,0.6058,0.81077,0.759072,0.004855,0.660036,0.006448,0.660036,0.036346,0.002638,0.805794,0.00283,0.03775,0.001566,0.146902,0.001485,0.041261,0.001627,0.076856,0.044663
snap_fit_assembly,latency_and_drift,heldout_geometry,conformal_tactile_risk_control,10,0.48,0.280333,0.6058,0.597169,0.631841,0.004501,0.487402,0.005288,0.487402,0.068552,0.002174,0.594997,0.002859,0.048067,0.001288,0.222365,0.001699,0.055382,0.00125,0.094823,0.064179
snap_fit_assembly,latency_and_drift,heldout_geometry,contrastive_tactile_pretraining,10,0.48,0.280333,0.6058,0.812084,0.689295,0.00388,0.535482,0.006122,0.535482,0.097874,0.003019,0.582338,0.00479,0.071602,0.002036,0.093999,0.001068,0.061826,0.001292,0.136001,0.091149
snap_fit_assembly,latency_and_drift,heldout_geometry,domain_adversarial_tactile_transfer,10,0.48,0.280333,0.6058,0.733213,0.657705,0.003624,0.505663,0.004261,0.505663,0.089942,0.002692,0.582868,0.003803,0.068364,0.00132,0.116094,0.000976,0.061008,0.001743,0.132625,0.086532
snap_fit_assembly,latency_and_drift,heldout_geometry,ensemble_disagreement_filter,10,0.48,0.280333,0.6058,0.650879,0.640337,0.004177,0.490324,0.005634,0.490324,0.077829,0.002878,0.601216,0.003028,0.057077,0.002083,0.186032,0.001188,0.058344,0.001684,0.109632,0.073719
snap_fit_assembly,latency_and_drift,heldout_geometry,frozen_tactile_pretraining,10,0.48,0.280333,0.6058,0.81891,0.657843,0.004655,0.494925,0.005411,0.494925,0.116171,0.002051,0.481733,0.003738,0.081654,0.001713,0.047384,0.001696,0.067781,0.001554,0.150857,0.104459
snap_fit_assembly,latency_and_drift,heldout_geometry,full_finetune_pretraining,10,0.48,0.280333,0.6058,0.777226,0.674052,0.003642,0.515586,0.004013,0.515586,0.101915,0.002015,0.547397,0.003842,0.073951,0.002972,0.092593,0.001227,0.064147,0.001267,0.141529,0.094642
snap_fit_assembly,latency_and_drift,heldout_geometry,invariant_risk_tactile_alignment,10,0.48,0.280333,0.6058,0.704648,0.651169,0.004323,0.503577,0.00522,0.503577,0.084696,0.002266,0.5924,0.004213,0.063849,0.00189,0.125847,0.000922,0.059791,0.000796,0.128421,0.082154
snap_fit_assembly,latency_and_drift,heldout_geometry,masked_autoencoder_tactile_pretraining,10,0.48,0.280333,0.6058,0.796332,0.682587,0.004652,0.527492,0.004591,0.527492,0.10106,0.001901,0.569878,0.003389,0.071092,0.001159,0.090578,0.001361,0.063835,0.00104,0.138794,0.092742
snap_fit_assembly,latency_and_drift,heldout_geometry,no_tactile_policy,10,0.48,0.280333,0.6058,0.143557,0.46336,0.005244,0.316591,0.005242,0.316591,0.099511,0.002457,0.256752,0.00423,0.07891,0.001227,0.023355,0.001107,0.064741,0.00158,0.14783,0.096903
snap_fit_assembly,latency_and_drift,heldout_geometry,oracle_contact_shift_feature_selector,10,0.48,0.280333,0.6058,0.879246,0.839045,0.001828,0.764785,0.001914,0.764785,0.022436,0.002088,0.918809,0.005032,0.032784,0.001428,0.097397,0.001006,0.035296,0.001213,0.059839,0.034387
snap_fit_assembly,latency_and_drift,heldout_geometry,proposed_negative_transfer_guard_v4,10,0.48,0.280333,0.6058,0.745576,0.716975,0.002967,0.587345,0.002916,0.587345,0.059219,0.002559,0.70076,0.003382,0.050963,0.001911,0.166718,0.001497,0.051575,0.000842,0.100726,0.062789
snap_fit_assembly,latency_and_drift,heldout_geometry,scratch_tactile_policy,10,0.48,0.280333,0.6058,0.370161,0.523914,0.00346,0.373892,0.003908,0.373892,0.097136,0.002031,0.427446,0.003939,0.072009,0.001314,0.073456,0.001274,0.062846,0.001626,0.139613,0.091805
snap_fit_assembly,latency_and_drift,heldout_geometry,sensor_health_filter,10,0.48,0.280333,0.6058,0.613142,0.628429,0.004075,0.492159,0.005246,0.492159,0.067533,0.002593,0.63502,0.003273,0.053886,0.002066,0.164808,0.001375,0.0553,0.001335,0.100421,0.067044
snap_fit_assembly,latency_and_drift,heldout_geometry,test_time_tactile_adaptation,10,0.48,0.280333,0.6058,0.736154,0.671542,0.004662,0.521262,0.005843,0.521262,0.07957,0.001894,0.632772,0.003502,0.064503,0.002584,0.150603,0.00092,0.058958,0.001249,0.122845,0.079573
snap_fit_assembly,latency_and_drift,heldout_geometry,uncertainty_gated_transfer,10,0.48,0.280333,0.6058,0.620667,0.623343,0.004694,0.462607,0.005135,0.462607,0.082326,0.002779,0.569888,0.003888,0.0616,0.000994,0.203129,0.001137,0.060597,0.001355,0.116879,0.078497
snap_fit_assembly,latency_and_drift,heldout_material,action_critical_tactile_transfer_guard_v5,10,0.38,0.263919,0.5714,0.814429,0.765543,0.004414,0.664157,0.005437,0.664157,0.034886,0.002141,0.800914,0.003663,0.044424,0.00171,0.138408,0.001233,0.040964,0.001548,0.077122,0.046721
snap_fit_assembly,latency_and_drift,heldout_material,conformal_tactile_risk_control,10,0.38,0.263919,0.5714,0.601561,0.637219,0.004027,0.49443,0.004015,0.49443,0.062999,0.002669,0.596036,0.00273,0.054256,0.00124,0.207771,0.001499,0.053695,0.001359,0.094982,0.064503
snap_fit_assembly,latency_and_drift,heldout_material,contrastive_tactile_pretraining,10,0.38,0.263919,0.5714,0.814674,0.697556,0.003352,0.535566,0.003392,0.535566,0.091823,0.001988,0.583266,0.004409,0.088762,0.00124,0.087782,0.001095,0.060591,0.001146,0.135703,0.095435
snap_fit_assembly,latency_and_drift,heldout_material,domain_adversarial_tactile_transfer,10,0.38,0.263919,0.5714,0.73576,0.662555,0.003395,0.500274,0.004288,0.500274,0.085926,0.00243,0.583719,0.003363,0.086609,0.00138,0.109984,0.001237,0.060067,0.000888,0.134213,0.092291
snap_fit_assembly,latency_and_drift,heldout_material,ensemble_disagreement_filter,10,0.38,0.263919,0.5714,0.656197,0.650654,0.00486,0.495417,0.004648,0.495417,0.074097,0.002033,0.606837,0.002848,0.070125,0.001881,0.176001,0.000898,0.056606,0.001427,0.10972,0.077251
snap_fit_assembly,latency_and_drift,heldout_material,frozen_tactile_pretraining,10,0.38,0.263919,0.5714,0.821121,0.662992,0.003626,0.489572,0.003772,0.489572,0.109036,0.001765,0.486452,0.002441,0.102562,0.001802,0.043044,0.00101,0.065485,0.001664,0.150276,0.109644
snap_fit_assembly,latency_and_drift,heldout_material,full_finetune_pretraining,10,0.38,0.263919,0.5714,0.779584,0.679623,0.004207,0.513316,0.00484,0.513316,0.095084,0.002,0.553282,0.002496,0.091799,0.0013,0.086111,0.001463,0.062267,0.001365,0.139318,0.098516
snap_fit_assembly,latency_and_drift,heldout_material,invariant_risk_tactile_alignment,10,0.38,0.263919,0.5714,0.707307,0.660468,0.004482,0.507828,0.004862,0.507828,0.079383,0.001306,0.590645,0.004517,0.077176,0.001152,0.119383,0.001175,0.057345,0.001148,0.126602,0.08484
snap_fit_assembly,latency_and_drift,heldout_material,masked_autoencoder_tactile_pretraining,10,0.38,0.263919,0.5714,0.798844,0.689205,0.00345,0.524696,0.004093,0.524696,0.0935,0.002207,0.574729,0.004585,0.091508,0.001901,0.085477,0.001595,0.060683,0.00116,0.137457,0.097373
snap_fit_assembly,latency_and_drift,heldout_material,no_tactile_policy,10,0.38,0.263919,0.5714,0.145691,0.471535,0.003222,0.313352,0.003592,0.313352,0.093555,0.003397,0.259373,0.003419,0.098745,0.002163,0.023404,0.000786,0.063238,0.001336,0.146895,0.102097
snap_fit_assembly,latency_and_drift,heldout_material,oracle_contact_shift_feature_selector,10,0.38,0.263919,0.5714,0.881852,0.848213,0.003165,0.775498,0.002961,0.775498,0.019302,0.00174,0.919172,0.003545,0.034498,0.001956,0.091542,0.000917,0.034443,0.00119,0.061171,0.034127
snap_fit_assembly,latency_and_drift,heldout_material,proposed_negative_transfer_guard_v4,10,0.38,0.263919,0.5714,0.749506,0.722185,0.003456,0.590116,0.005589,0.590116,0.057147,0.003522,0.701354,0.004015,0.059293,0.001515,0.156673,0.0008,0.050819,0.001122,0.097887,0.064663
snap_fit_assembly,latency_and_drift,heldout_material,scratch_tactile_policy,10,0.38,0.263919,0.5714,0.372381,0.538867,0.003717,0.382493,0.003158,0.382493,0.088395,0.003799,0.431841,0.002032,0.08855,0.002733,0.069554,0.00108,0.059897,0.001406,0.138342,0.094594
snap_fit_assembly,latency_and_drift,heldout_material,sensor_health_filter,10,0.38,0.263919,0.5714,0.616462,0.63712,0.004018,0.495472,0.005631,0.495472,0.065065,0.003096,0.635164,0.004554,0.065441,0.001948,0.157007,0.001129,0.053626,0.000993,0.102,0.070712
snap_fit_assembly,latency_and_drift,heldout_material,test_time_tactile_adaptation,10,0.38,0.263919,0.5714,0.738967,0.680084,0.005782,0.524423,0.007615,0.524423,0.07485,0.003573,0.636189,0.00336,0.078407,0.001636,0.141834,0.001227,0.056359,0.001079,0.122665,0.082959
snap_fit_assembly,latency_and_drift,heldout_material,uncertainty_gated_transfer,10,0.38,0.263919,0.5714,0.625676,0.627911,0.004556,0.463516,0.005907,0.463516,0.076394,0.003262,0.574598,0.002992,0.074873,0.001334,0.189987,0.001288,0.05937,0.001705,0.115135,0.081087
snap_fit_assembly,latency_and_drift,heldout_object,action_critical_tactile_transfer_guard_v5,10,0.28,0.205006,0.5538,0.818861,0.773594,0.002801,0.681003,0.004163,0.681003,0.032843,0.002795,0.807948,0.00403,0.037199,0.001036,0.129275,0.001022,0.040377,0.001465,0.074367,0.042726
snap_fit_assembly,latency_and_drift,heldout_object,conformal_tactile_risk_control,10,0.28,0.205006,0.5538,0.608937,0.64529,0.003262,0.518763,0.005063,0.518763,0.05506,0.003119,0.602455,0.004089,0.043227,0.002529,0.194417,0.000933,0.050038,0.00127,0.091489,0.056618
snap_fit_assembly,latency_and_drift,heldout_object,contrastive_tactile_pretraining,10,0.28,0.205006,0.5538,0.821794,0.71377,0.003668,0.577806,0.003901,0.577806,0.081151,0.003027,0.59062,0.004095,0.06421,0.00158,0.082594,0.00113,0.055469,0.00146,0.133414,0.081553
snap_fit_assembly,latency_and_drift,heldout_object,domain_adversarial_tactile_transfer,10,0.28,0.205006,0.5538,0.742727,0.674511,0.003577,0.542468,0.004469,0.542468,0.071596,0.002509,0.5914,0.003937,0.060169,0.001766,0.10205,0.001168,0.054166,0.001788,0.12929,0.075896
snap_fit_assembly,latency_and_drift,heldout_object,ensemble_disagreement_filter,10,0.28,0.205006,0.5538,0.664719,0.659094,0.004068,0.525198,0.00565,0.525198,0.063955,0.002049,0.609911,0.002696,0.053371,0.002316,0.163682,0.000994,0.052239,0.001058,0.107459,0.066592
snap_fit_assembly,latency_and_drift,heldout_object,frozen_tactile_pretraining,10,0.28,0.205006,0.5538,0.828746,0.682106,0.003154,0.540155,0.004163,0.540155,0.093607,0.002475,0.494431,0.004421,0.073029,0.001983,0.042302,0.001177,0.059019,0.000834,0.14661,0.091869
snap_fit_assembly,latency_and_drift,heldout_object,full_finetune_pretraining,10,0.28,0.205006,0.5538,0.786803,0.694418,0.004798,0.555882,0.005573,0.555882,0.082502,0.003003,0.553751,0.002488,0.066853,0.001256,0.080421,0.000888,0.055562,0.00132,0.137217,0.08371
snap_fit_assembly,latency_and_drift,heldout_object,invariant_risk_tactile_alignment,10,0.28,0.205006,0.5538,0.714054,0.673158,0.003099,0.541786,0.003584,0.541786,0.071736,0.00197,0.597535,0.002908,0.057845,0.0017,0.11102,0.001135,0.053106,0.000855,0.123895,0.073983
snap_fit_assembly,latency_and_drift,heldout_object,masked_autoencoder_tactile_pretraining,10,0.28,0.205006,0.5538,0.805997,0.702816,0.002414,0.56867,0.004161,0.56867,0.077383,0.002552,0.576418,0.003639,0.065369,0.002147,0.079973,0.000989,0.054184,0.001229,0.133476,0.080595
snap_fit_assembly,latency_and_drift,heldout_object,no_tactile_policy,10,0.28,0.205006,0.5538,0.153349,0.48513,0.00451,0.356106,0.004681,0.356106,0.082222,0.002546,0.261884,0.00444,0.070694,0.001732,0.021745,0.001296,0.05531,0.001081,0.143556,0.08619
snap_fit_assembly,latency_and_drift,heldout_object,oracle_contact_shift_feature_selector,10,0.28,0.205006,0.5538,0.884678,0.851557,0.005634,0.78436,0.006574,0.78436,0.019289,0.002202,0.92379,0.003586,0.029483,0.001209,0.085701,0.001513,0.033104,0.001072,0.060434,0.03195
